;id;amount_ethereum;amount_dollars;transaction_date
0;0;25Ξ;($2,822);Nov 30, 2018
1;0;1.60Ξ;($386);Jul 07, 2017
2;0;0.98Ξ;($320);Jun 23, 2017
3;1;60Ξ;($36,305);Nov 30, 2020
4;1;31Ξ;($5,155);Apr 06, 2019
5;1;0.42Ξ;($107);Jun 26, 2017
6;14;2.50Ξ;($234);Dec 07, 2018
7;14;1.85Ξ;($351);Jul 17, 2017
8;14;0.90Ξ;($185);Jul 13, 2017
9;33;0.51Ξ;($105);Jul 10, 2017
10;53;22Ξ;($42,803);Feb 19, 2021
11;53;20Ξ;($26,612);Feb 01, 2021
12;89;19.99Ξ;($6,898);Sep 06, 2020
13;89;20Ξ;($4,138);May 28, 2020
14;89;1.50Ξ;($336);Jul 12, 2017
15;116;2.40Ξ;($456);Jul 17, 2017
16;116;1.20Ξ;($229);Jul 11, 2017
17;118;20.45Ξ;($69,259);May 04, 2021
18;118;20.25Ξ;($36,230);Mar 11, 2021
19;124;17Ξ;($41,859);Jun 10, 2021
20;124;19.90Ξ;($34,519);Mar 08, 2021
21;124;15Ξ;($25,709);Mar 07, 2021
22;138;15.95Ξ;($33,761);Apr 06, 2021
23;138;15.25Ξ;($32,364);Apr 06, 2021
24;138;14.50Ξ;($30,548);Apr 06, 2021
25;138;14Ξ;($29,199);Apr 06, 2021
26;139;24.99Ξ;($44,945);Mar 11, 2021
27;141;33.99Ξ;($71,411);Apr 06, 2021
28;143;180Ξ;($418,676);Jul 04, 2021
29;143;165Ξ;($312,721);Mar 14, 2021
30;143;6.50Ξ;($1,041);Jan 25, 2020
31;155;25Ξ;($32,621);Jan 31, 2021
32;155;12Ξ;($4,253);Sep 09, 2020
33;155;7Ξ;($2,708);Aug 26, 2020
34;160;53Ξ;($127,403);Apr 21, 2021
35;160;40Ξ;($64,338);Mar 03, 2021
36;160;30Ξ;($58,686);Feb 19, 2021
37;161;22.21Ξ;($60,124);Apr 28, 2021
38;161;17Ξ;($35,762);Apr 05, 2021
39;168;25Ξ;($29,367);Jan 06, 2021
40;169;45Ξ;($95,175);Apr 10, 2021
41;169;6.99Ξ;($1,447);May 28, 2020
42;169;1Ξ;($127);Jan 02, 2020
43;173;50Ξ;($84,741);Feb 23, 2021
44;186;21.50Ξ;($42,233);Jul 15, 2021
45;195;16Ξ;($26,201);Feb 05, 2021
46;203;29.99Ξ;($61,700);Apr 08, 2021
47;234;24.99Ξ;($52,939);Jul 03, 2021
48;239;21Ξ;($53,035);Apr 27, 2021
49;239;19.49Ξ;($43,095);Apr 25, 2021
50;240;39Ξ;($79,200);Jul 13, 2021
51;240;50Ξ;($107,930);Apr 19, 2021
52;240;7Ξ;($1,443);May 27, 2020
53;240;4Ξ;($813);May 26, 2020
54;240;2Ξ;($255);Jan 02, 2020
55;241;5Ξ;($719);Jan 08, 2020
56;249;0.95Ξ;($229);Jul 07, 2017
57;252;25Ξ;($47,723);Jul 16, 2021
58;257;27Ξ;($45,177);Mar 24, 2021
59;257;24.50Ξ;($43,159);Mar 12, 2021
60;258;19Ξ;($40,388);Jun 30, 2021
61;259;24.75Ξ;($52,506);Apr 06, 2021
62;259;18.50Ξ;($33,714);Mar 09, 2021
63;260;60Ξ;($115,919);Jun 23, 2021
64;260;32.50Ξ;($88,206);Jun 06, 2021
65;260;32.43Ξ;($134,776);May 14, 2021
66;260;60Ξ;($210,811);May 06, 2021
67;264;8.70Ξ;($11,417);Jan 27, 2021
68;273;26.50Ξ;($42,902);Mar 03, 2021
69;273;20Ξ;($32,509);Mar 03, 2021
70;273;3Ξ;($1,113);Sep 12, 2020
71;273;2Ξ;($261);Jan 01, 2020
72;280;0.25Ξ;($188);Dec 26, 2017
73;280;1.20Ξ;($244);Jul 25, 2017
74;281;1.10Ξ;($304);Jul 03, 2017
75;283;0.21Ξ;($373);Mar 12, 2021
76;283;27.49Ξ;($48,775);Mar 12, 2021
77;285;31.99Ξ;($61,118);Mar 13, 2021
78;285;29.99Ξ;($49,451);Feb 24, 2021
79;287;22.50Ξ;($33,545);Mar 05, 2021
80;287;22Ξ;($32,377);Mar 05, 2021
81;287;29.50Ξ;($52,610);Feb 22, 2021
82;287;24.99Ξ;($46,882);Feb 22, 2021
83;291;21Ξ;($39,450);Mar 15, 2021
84;294;12Ξ;($17,182);Jan 25, 2021
85;294;6.25Ξ;($7,626);Jan 09, 2021
86;294;4.90Ξ;($1,086);May 29, 2020
87;294;2Ξ;($255);Jan 02, 2020
88;299;12.77Ξ;($47,846);May 13, 2021
89;318;27.50Ξ;($56,756);Apr 08, 2021
90;318;26.50Ξ;($41,940);Mar 04, 2021
91;322;16Ξ;($21,298);Jan 19, 2021
92;322;12Ξ;($4,628);Sep 13, 2020
93;328;21.88Ξ;($39,666);Mar 12, 2021
94;329;24.90Ξ;($37,680);Feb 27, 2021
95;329;22.95Ξ;($38,774);Feb 24, 2021
96;329;24.99Ξ;($44,567);Feb 22, 2021
97;332;15.25Ξ;($41,213);May 26, 2021
98;332;21.49Ξ;($71,183);May 03, 2021
99;335;33Ξ;($61,220);Feb 22, 2021
100;335;40Ξ;($77,242);Feb 22, 2021
101;338;26.99Ξ;($70,861);May 19, 2021
102;339;79.99Ξ;($196,709);Apr 26, 2021
103;339;50Ξ;($95,924);Feb 18, 2021
104;340;51Ξ;($105,617);Apr 05, 2021
105;340;50Ξ;($93,893);Feb 22, 2021
106;341;24.99Ξ;($42,815);Feb 22, 2021
107;342;20.50Ξ;($71,249);May 07, 2021
108;344;15Ξ;($3,004);May 14, 2020
109;346;0.47Ξ;($90);Jul 11, 2017
110;349;0.70Ξ;($1,570);Jun 19, 2021
111;352;26.79Ξ;($42,639);Feb 25, 2021
112;353;15.99Ξ;($28,187);Jun 26, 2021
113;353;15Ξ;($34,352);Jun 12, 2021
114;353;15Ξ;($28,947);Apr 01, 2021
115;353;16.50Ξ;($31,693);Mar 31, 2021
116;353;16Ξ;($28,942);Mar 31, 2021
117;355;0.75Ξ;($88);Nov 29, 2018
118;355;0.60Ξ;($135);Jul 24, 2017
119;365;17.99Ξ;($73,442);May 14, 2021
120;365;16.66Ξ;($66,219);May 11, 2021
121;368;0.00Ξ;($0.00);Jul 16, 2021
122;368;19.99Ξ;($33,495);Mar 27, 2021
123;376;29.90Ξ;($72,756);May 24, 2021
124;376;28Ξ;($51,109);Mar 19, 2021
125;376;24.99Ξ;($48,826);Feb 21, 2021
126;381;24.99Ξ;($51,413);Apr 08, 2021
127;381;23.99Ξ;($41,133);Feb 22, 2021
128;382;130Ξ;($495,197);May 08, 2021
129;382;0.51Ξ;($136);Jul 06, 2017
130;383;39.70Ξ;($105,043);Apr 27, 2021
131;384;48.20Ξ;($87,099);Mar 16, 2021
132;384;24Ξ;($44,793);Mar 14, 2021
133;385;5Ξ;($975);Apr 26, 2020
134;402;20Ξ;($36,652);Mar 20, 2021
135;402;17.84Ξ;($32,358);Mar 20, 2021
136;404;0.95Ξ;($229);Jul 07, 2017
137;406;47.50Ξ;($86,499);Jun 22, 2021
138;406;62.49Ξ;($163,775);Apr 22, 2021
139;406;58.50Ξ;($136,469);Apr 21, 2021
140;407;90Ξ;($200,556);Apr 24, 2021
141;407;86Ξ;($155,127);Mar 21, 2021
142;410;27Ξ;($62,862);Apr 25, 2021
143;411;24.99Ξ;($46,360);Feb 22, 2021
144;416;65Ξ;($116,217);Mar 22, 2021
145;422;34.99Ξ;($63,997);Mar 18, 2021
146;426;19.95Ξ;($41,001);Apr 03, 2021
147;426;5.75Ξ;($2,048);Sep 30, 2020
148;426;4Ξ;($1,379);Sep 25, 2020
149;426;2Ξ;($255);Jan 02, 2020
150;430;17.99Ξ;($35,493);Feb 21, 2021
151;431;26.99Ξ;($47,886);Feb 23, 2021
152;435;21.95Ξ;($38,660);Mar 17, 2021
153;435;24Ξ;($42,981);Mar 13, 2021
154;435;20Ξ;($37,339);Mar 10, 2021
155;441;0.00Ξ;($0.00);Jul 13, 2021
156;441;18.95Ξ;($40,396);Jul 09, 2021
157;441;18Ξ;($42,483);Jul 07, 2021
158;441;19.20Ξ;($41,289);Apr 11, 2021
159;441;18.50Ξ;($39,781);Apr 11, 2021
160;441;21.97Ξ;($39,238);Mar 15, 2021
161;441;20Ξ;($35,964);Mar 12, 2021
162;445;71Ξ;($138,070);Feb 20, 2021
163;445;0.65Ξ;($157);Jul 07, 2017
164;446;24.99Ξ;($48,554);Feb 21, 2021
165;446;11Ξ;($14,677);Jan 28, 2021
166;447;20.50Ξ;($43,133);Jul 10, 2021
167;447;20.50Ξ;($70,476);May 07, 2021
168;447;19.50Ξ;($45,366);Apr 26, 2021
169;449;19.19Ξ;($40,859);Apr 06, 2021
170;449;18.50Ξ;($33,610);Mar 30, 2021
171;453;70Ξ;($169,793);Apr 15, 2021
172;457;45Ξ;($102,699);Apr 13, 2021
173;460;2.50Ξ;($351);Mar 27, 2019
174;465;14Ξ;($18,438);Jan 27, 2021
175;470;18.99Ξ;($34,425);Mar 11, 2021
176;470;17.90Ξ;($31,841);Mar 11, 2021
177;471;14.99Ξ;($28,726);Feb 18, 2021
178;473;23Ξ;($35,190);Mar 04, 2021
179;483;0.00Ξ;($0.00);Jul 09, 2021
180;483;21.89Ξ;($69,865);May 03, 2021
181;483;21.89Ξ;($57,730);Apr 27, 2021
182;483;22Ξ;($45,262);Apr 08, 2021
183;483;19.99Ξ;($40,936);Apr 08, 2021
184;483;17Ξ;($28,244);Mar 07, 2021
185;485;16Ξ;($20,380);Jan 28, 2021
186;486;40Ξ;($82,555);Apr 08, 2021
187;486;39Ξ;($65,232);Feb 24, 2021
188;486;15Ξ;($27,279);Feb 14, 2021
189;486;13Ξ;($16,986);Jan 29, 2021
190;488;27.25Ξ;($43,847);Feb 23, 2021
191;488;24.99Ξ;($44,337);Feb 23, 2021
192;490;54.40Ξ;($126,905);Apr 21, 2021
193;494;15Ξ;($39,003);Jun 15, 2021
194;497;19.89Ξ;($68,543);May 07, 2021
195;497;19.50Ξ;($43,916);Apr 20, 2021
196;497;23Ξ;($36,842);Mar 24, 2021
197;501;0.65Ξ;($173);Jul 06, 2017
198;504;0.65Ξ;($173);Jul 06, 2017
199;505;25.25Ξ;($45,076);Mar 15, 2021
200;506;31Ξ;($73,659);Apr 14, 2021
201;506;24.97Ξ;($53,454);Apr 12, 2021
202;506;7.50Ξ;($2,714);Sep 28, 2020
203;506;2.50Ξ;($847);Sep 08, 2020
204;506;2Ξ;($264);Jan 01, 2020
205;507;27.99Ξ;($48,154);Feb 23, 2021
206;509;23Ξ;($48,442);Apr 12, 2021
207;509;21Ξ;($44,902);Apr 11, 2021
208;509;19.95Ξ;($41,237);Apr 08, 2021
209;509;18.50Ξ;($33,610);Mar 30, 2021
210;510;21.55Ξ;($2,937);Jan 09, 2020
211;510;1.50Ξ;($399);Jul 05, 2017
212;512;46Ξ;($117,691);Jun 15, 2021
213;512;34.70Ξ;($141,201);May 12, 2021
214;512;62.50Ξ;($182,317);May 01, 2021
215;516;0.60Ξ;($115);Jul 28, 2017
216;518;28Ξ;($47,525);Mar 27, 2021
217;522;35Ξ;($62,898);Mar 16, 2021
218;522;32.99Ξ;($58,966);Mar 15, 2021
219;522;34.99Ξ;($67,567);Feb 22, 2021
220;526;30Ξ;($71,472);Apr 21, 2021
221;534;59.69Ξ;($90,937);Feb 23, 2021
222;534;40Ξ;($78,916);Feb 21, 2021
223;535;18Ξ;($33,057);Mar 30, 2021
224;538;25Ξ;($51,899);Apr 09, 2021
225;538;23.99Ξ;($35,138);Feb 27, 2021
226;544;5.50Ξ;($1,994);Sep 13, 2020
227;544;0Ξ;($3);Jun 23, 2017
228;547;20.24Ξ;($38,961);Feb 21, 2021
229;548;21.89Ξ;($72,581);May 03, 2021
230;548;22.99Ξ;($73,376);May 03, 2021
231;548;18.90Ξ;($45,944);Apr 21, 2021
232;548;17Ξ;($35,762);Apr 05, 2021
233;549;0.75Ξ;($154);Jul 10, 2017
234;550;57Ξ;($140,651);Apr 15, 2021
235;553;59Ξ;($139,186);Apr 14, 2021
236;561;22Ξ;($8,176);Sep 15, 2020
237;563;35Ξ;($68,384);Feb 21, 2021
238;564;33.50Ξ;($71,090);Apr 12, 2021
239;568;39Ξ;($84,435);Apr 13, 2021
240;573;21Ξ;($38,333);Feb 13, 2021
241;573;14Ξ;($18,281);Jan 29, 2021
242;577;28.80Ξ;($64,202);Apr 24, 2021
243;578;25.50Ξ;($61,243);Apr 16, 2021
244;578;25Ξ;($44,062);Mar 21, 2021
245;583;23Ξ;($43,730);Jul 16, 2021
246;586;24.90Ξ;($46,731);Mar 14, 2021
247;586;23Ξ;($33,723);Feb 26, 2021
248;586;20.99Ξ;($34,602);Feb 25, 2021
249;586;23.99Ξ;($42,520);Feb 22, 2021
250;588;75Ξ;($141,498);Jul 17, 2021
251;588;45Ξ;($86,623);Feb 21, 2021
252;589;16.99Ξ;($33,331);Feb 21, 2021
253;591;22.30Ξ;($42,605);Mar 13, 2021
254;591;21Ξ;($37,224);Mar 13, 2021
255;593;70Ξ;($127,019);Mar 08, 2021
256;593;45Ξ;($63,664);Feb 02, 2021
257;599;19.99Ξ;($36,195);Mar 30, 2021
258;604;8Ξ;($10,167);Jan 27, 2021
259;604;8Ξ;($10,499);Jan 27, 2021
260;605;50Ξ;($96,553);Feb 21, 2021
261;607;18Ξ;($39,885);Jul 04, 2021
262;608;45Ξ;($169,211);May 13, 2021
263;608;39.99Ξ;($93,826);Apr 14, 2021
264;608;35Ξ;($75,775);Apr 13, 2021
265;610;28.88Ξ;($64,173);Jul 04, 2021
266;610;10.50Ξ;($18,504);Feb 15, 2021
267;610;5.75Ξ;($2,052);Sep 30, 2020
268;610;4Ξ;($1,379);Sep 25, 2020
269;610;2Ξ;($261);Jan 01, 2020
270;613;6.50Ξ;($8,545);Feb 01, 2021
271;615;29.99Ξ;($54,791);Mar 20, 2021
272;616;39.80Ξ;($84,699);Jul 09, 2021
273;616;108Ξ;($174,944);Mar 26, 2021
274;616;99.99Ξ;($153,046);Mar 05, 2021
275;616;11Ξ;($14,677);Jan 28, 2021
276;617;63.50Ξ;($145,978);Apr 14, 2021
277;618;24.99Ξ;($41,900);Feb 24, 2021
278;620;24.99Ξ;($54,103);Apr 13, 2021
279;620;22Ξ;($46,691);Apr 11, 2021
280;620;20Ξ;($41,340);Apr 08, 2021
281;620;19.99Ξ;($33,495);Mar 27, 2021
282;622;31.90Ξ;($77,413);Apr 15, 2021
283;627;130Ξ;($342,878);Apr 27, 2021
284;627;2.50Ξ;($485);Apr 26, 2020
285;627;1.50Ξ;($308);Jul 13, 2017
286;627;1.01Ξ;($269);Jul 06, 2017
287;628;29.99Ξ;($54,561);Mar 17, 2021
288;628;12Ξ;($20,953);Feb 09, 2021
289;638;130Ξ;($277,363);Apr 10, 2021
290;638;20Ξ;($34,158);Feb 08, 2021
291;638;18Ξ;($30,742);Feb 08, 2021
292;639;15.50Ξ;($30,671);Jun 28, 2021
293;639;20.50Ξ;($42,617);Apr 09, 2021
294;639;20Ξ;($40,957);Apr 08, 2021
295;639;14.50Ξ;($28,739);Apr 07, 2021
296;639;15Ξ;($31,134);Apr 04, 2021
297;639;17Ξ;($34,895);Apr 03, 2021
298;639;15.50Ξ;($32,577);Apr 03, 2021
299;639;20.99Ξ;($38,872);Mar 20, 2021
300;639;21Ξ;($37,839);Mar 18, 2021
301;641;0.55Ξ;($157);Jun 27, 2017
302;642;49.20Ξ;($106,181);Apr 13, 2021
303;648;37.60Ξ;($80,471);Apr 13, 2021
304;660;26.69Ξ;($41,914);Mar 02, 2021
305;661;15.75Ξ;($34,832);Jun 21, 2021
306;661;45Ξ;($152,262);May 04, 2021
307;661;36Ξ;($85,563);Apr 17, 2021
308;665;6Ξ;($1,239);May 27, 2020
309;668;23.99Ξ;($41,879);Mar 12, 2021
310;669;24.69Ξ;($78,339);May 03, 2021
311;669;22.45Ξ;($35,700);Mar 04, 2021
312;669;17.99Ξ;($35,493);Feb 21, 2021
313;675;14.99Ξ;($30,004);Feb 20, 2021
314;678;21.69Ξ;($40,638);Mar 14, 2021
315;678;19.50Ξ;($36,039);Mar 14, 2021
316;680;23.40Ξ;($74,164);May 03, 2021
317;682;23.99Ξ;($43,965);Mar 20, 2021
318;682;23.88Ξ;($37,627);Mar 04, 2021
319;682;24Ξ;($33,975);Feb 28, 2021
320;682;29.99Ξ;($45,915);Feb 23, 2021
321;685;26Ξ;($46,188);Mar 16, 2021
322;686;45Ξ;($85,792);Feb 21, 2021
323;688;0.29Ξ;($74);Sep 16, 2017
324;698;62.50Ξ;($158,318);Apr 15, 2021
325;702;19.75Ξ;($44,217);Apr 18, 2021
326;702;21Ξ;($45,210);Apr 18, 2021
327;702;15Ξ;($27,364);Mar 09, 2021
328;702;17.78Ξ;($29,536);Mar 07, 2021
329;702;17Ξ;($28,491);Mar 07, 2021
330;703;19.99Ξ;($35,765);Mar 11, 2021
331;706;5Ξ;($633);Jan 03, 2020
332;709;15.40Ξ;($38,586);Jun 16, 2021
333;709;14.69Ξ;($38,492);Jun 02, 2021
334;709;24Ξ;($54,099);Apr 13, 2021
335;709;20.25Ξ;($36,734);Mar 20, 2021
336;717;27.50Ξ;($67,110);May 30, 2021
337;717;15.99Ξ;($32,972);Apr 05, 2021
338;717;16Ξ;($29,603);Mar 31, 2021
339;719;2.25Ξ;($325);Mar 29, 2019
340;721;40Ξ;($61,762);Mar 01, 2021
341;729;23Ξ;($43,891);Jul 14, 2021
342;729;26.99Ξ;($48,011);Mar 11, 2021
343;730;24.50Ξ;($70,936);May 02, 2021
344;730;22Ξ;($39,888);Mar 12, 2021
345;735;49.90Ξ;($106,795);Apr 13, 2021
346;741;1.50Ξ;($404);Jul 04, 2017
347;742;0.25Ξ;($340);Jan 14, 2018
348;743;20.21Ξ;($54,937);Apr 29, 2021
349;743;15Ξ;($25,568);Mar 23, 2021
350;743;21Ξ;($38,561);Mar 20, 2021
351;743;21Ξ;($37,483);Mar 12, 2021
352;744;69Ξ;($136,189);Feb 19, 2021
353;749;29.99Ξ;($54,767);Mar 11, 2021
354;750;22Ξ;($43,189);Jun 24, 2021
355;750;27Ξ;($88,019);May 03, 2021
356;751;18.25Ξ;($40,086);Jun 29, 2021
357;751;16Ξ;($34,001);Jun 29, 2021
358;751;13.50Ξ;($34,064);Jun 08, 2021
359;755;1.40Ξ;($415);Aug 13, 2017
360;759;29.99Ξ;($49,494);Feb 24, 2021
361;762;70Ξ;($154,729);Apr 13, 2021
362;765;32Ξ;($64,183);Feb 20, 2021
363;772;24Ξ;($42,653);Feb 17, 2021
364;773;29.99Ξ;($46,544);Feb 23, 2021
365;777;18.99Ξ;($13,746);Dec 30, 2020
366;777;1.50Ξ;($198);Jan 01, 2020
367;782;28.88Ξ;($60,401);Jun 28, 2021
368;782;29.99Ξ;($59,168);Feb 21, 2021
369;784;56Ξ;($128,786);Apr 13, 2021
370;801;19.50Ξ;($46,457);Apr 21, 2021
371;803;23Ξ;($58,678);May 28, 2021
372;807;25.80Ξ;($51,540);Jul 14, 2021
373;807;18Ξ;($39,537);Jun 29, 2021
374;807;17Ξ;($41,377);Jun 11, 2021
375;812;20Ξ;($33,436);Mar 24, 2021
376;812;6Ξ;($2,248);Oct 11, 2020
377;814;38Ξ;($86,724);Apr 13, 2021
378;819;14Ξ;($26,041);Feb 13, 2021
379;819;12Ξ;($21,022);Feb 09, 2021
380;820;14.95Ξ;($32,024);Jun 20, 2021
381;820;23.82Ξ;($64,622);Jun 01, 2021
382;820;22.33Ξ;($54,972);Apr 15, 2021
383;820;20.99Ξ;($43,530);Apr 09, 2021
384;820;19.80Ξ;($34,969);Mar 12, 2021
385;824;200Ξ;($574,950);May 01, 2021
386;824;37Ξ;($51,957);Jan 25, 2021
387;824;30Ξ;($36,038);Jan 18, 2021
388;825;38.99Ξ;($61,707);Mar 04, 2021
389;825;32Ξ;($43,533);Feb 28, 2021
390;825;14Ξ;($25,302);Feb 15, 2021
391;827;87.50Ξ;($187,842);Apr 11, 2021
392;827;18Ξ;($24,264);Jan 30, 2021
393;836;0.30Ξ;($72);Jul 07, 2017
394;838;3Ξ;($759);Aug 05, 2017
395;838;0.51Ξ;($136);Jul 06, 2017
396;839;19.98Ξ;($32,876);Mar 26, 2021
397;839;19.99Ξ;($39,438);Feb 21, 2021
398;839;16.49Ξ;($32,100);Feb 21, 2021
399;842;25Ξ;($50,039);Feb 20, 2021
400;843;102.99Ξ;($232,613);May 29, 2021
401;843;150Ξ;($268,746);Mar 17, 2021
402;843;0.50Ξ;($142);Sep 20, 2017
403;843;1.60Ξ;($304);Jul 17, 2017
404;845;17Ξ;($30,885);Mar 30, 2021
405;846;5.40Ξ;($6,968);Jan 27, 2021
406;848;32.50Ξ;($56,734);Mar 12, 2021
407;850;6.50Ξ;($8,367);Jan 26, 2021
408;852;15Ξ;($30,656);Apr 05, 2021
409;853;15.50Ξ;($52,863);May 17, 2021
410;853;14Ξ;($47,045);May 16, 2021
411;854;21.90Ξ;($38,666);Mar 19, 2021
412;854;19.85Ξ;($35,813);Mar 16, 2021
413;855;28Ξ;($60,213);Apr 11, 2021
414;855;24.99Ξ;($48,105);Feb 21, 2021
415;861;3Ξ;($1,110);Sep 12, 2020
416;861;3Ξ;($609);May 27, 2020
417;861;2.35Ξ;($339);Jan 10, 2020
418;861;0.30Ξ;($86);Jun 27, 2017
419;874;17.49Ξ;($33,982);Feb 21, 2021
420;875;2.60Ξ;($598);Jul 02, 2020
421;875;1Ξ;($130);Jan 01, 2020
422;877;85Ξ;($205,573);Apr 16, 2021
423;877;71.70Ξ;($152,153);Apr 12, 2021
424;879;31.50Ξ;($72,780);Apr 20, 2021
425;883;0.51Ξ;($136);Jul 06, 2017
426;886;15.48Ξ;($40,800);Jun 02, 2021
427;886;15.20Ξ;($36,708);May 29, 2021
428;886;23.99Ξ;($44,705);Mar 13, 2021
429;891;59Ξ;($146,817);Apr 15, 2021
430;898;22.22Ξ;($43,172);Feb 21, 2021
431;906;0.65Ξ;($141);Aug 11, 2019
432;906;0.40Ξ;($76);Jul 11, 2017
433;907;36.50Ξ;($83,092);Apr 24, 2021
434;907;0.25Ξ;($312);Jan 10, 2018
435;914;20.50Ξ;($39,112);Jun 22, 2021
436;914;17Ξ;($46,889);Jun 07, 2021
437;915;45.40Ξ;($97,516);Apr 12, 2021
438;916;15Ξ;($25,719);Feb 06, 2021
439;918;40Ξ;($78,153);Feb 21, 2021
440;919;5Ξ;($1,824);Sep 28, 2020
441;920;99Ξ;($196,567);Jul 13, 2021
442;920;99.99Ξ;($151,273);Feb 27, 2021
443;920;50Ξ;($97,691);Feb 21, 2021
444;921;29.99Ξ;($56,233);Feb 22, 2021
445;923;19.89Ξ;($36,057);Mar 11, 2021
446;924;135Ξ;($288,999);Apr 12, 2021
447;924;16.50Ξ;($22,015);Jan 28, 2021
448;926;21.99Ξ;($45,517);Apr 10, 2021
449;926;5Ξ;($1,818);Sep 28, 2020
450;931;3Ξ;($759);Aug 05, 2017
451;931;0.51Ξ;($136);Jul 06, 2017
452;939;80Ξ;($186,394);Jul 06, 2021
453;939;50Ξ;($99,542);Feb 20, 2021
454;943;67Ξ;($142,824);Jul 10, 2021
455;943;67Ξ;($164,492);Apr 17, 2021
456;944;0.05Ξ;($14);Jun 25, 2017
457;945;75Ξ;($134,054);Mar 15, 2021
458;948;55Ξ;($96,668);Mar 22, 2021
459;949;2Ξ;($269);Mar 26, 2019
460;950;0.30Ξ;($68);Jul 21, 2019
461;950;0.50Ξ;($123);Jun 11, 2019
462;952;27.99Ξ;($47,438);Feb 23, 2021
463;959;15Ξ;($5,695);Oct 13, 2020
464;960;4Ξ;($1,498);Sep 15, 2020
465;965;5.50Ξ;($3,365);Dec 25, 2020
466;965;3Ξ;($1,155);Sep 19, 2020
467;965;3.50Ξ;($1,314);Sep 15, 2020
468;981;22.99Ξ;($48,874);Apr 12, 2021
469;981;15.48Ξ;($32,070);Apr 08, 2021
470;981;6Ξ;($2,182);Sep 28, 2020
471;982;43.90Ξ;($106,383);Apr 21, 2021
472;985;3Ξ;($614);May 05, 2020
473;985;2Ξ;($255);Jan 02, 2020
474;991;37.99Ξ;($57,288);Feb 25, 2021
475;991;25.99Ξ;($50,030);Feb 21, 2021
476;992;0.80Ξ;($361);Dec 08, 2017
477;993;24.50Ξ;($43,895);Mar 17, 2021
478;993;5Ξ;($1,825);Sep 28, 2020
479;994;11Ξ;($18,960);Feb 08, 2021
480;998;3.50Ξ;($726);May 17, 2020
481;998;1.55Ξ;($345);Mar 04, 2020
482;998;2.50Ξ;($355);Jan 06, 2020
483;998;0.79Ξ;($211);May 31, 2019
484;998;0.35Ξ;($67);Jul 11, 2017
485;1000;9.99Ξ;($3,535);Sep 06, 2020
486;1000;0.75Ξ;($565);Dec 26, 2017
487;1001;19.50Ξ;($46,044);May 30, 2021
488;1001;19Ξ;($76,995);May 15, 2021
489;1001;7.30Ξ;($27,057);May 13, 2021
490;1002;19.95Ξ;($35,785);Feb 11, 2021
491;1003;22Ξ;($40,457);Mar 09, 2021
492;1003;22Ξ;($33,965);Mar 02, 2021
493;1005;42Ξ;($76,259);Mar 19, 2021
494;1005;30Ξ;($47,116);Mar 02, 2021
495;1006;25.75Ξ;($47,785);Jun 25, 2021
496;1006;25.49Ξ;($62,886);Apr 26, 2021
497;1006;22Ξ;($34,347);Mar 02, 2021
498;1010;50Ξ;($173,045);May 07, 2021
499;1010;18Ξ;($28,601);Feb 03, 2021
500;1011;23.85Ξ;($75,243);May 03, 2021
501;1011;22.85Ξ;($56,373);Apr 26, 2021
502;1011;13.50Ξ;($28,403);Apr 03, 2021
503;1011;26Ξ;($46,106);Mar 15, 2021
504;1011;23.50Ξ;($44,280);Mar 15, 2021
505;1012;0.29Ξ;($70);Jul 07, 2017
506;1014;0.48Ξ;($132);Jul 12, 2019
507;1015;19.22Ξ;($71,990);May 13, 2021
508;1015;35.98Ξ;($96,504);Apr 28, 2021
509;1015;35Ξ;($91,729);Apr 22, 2021
510;1027;15Ξ;($27,331);Feb 14, 2021
511;1027;0.22Ξ;($305);Jan 13, 2018
512;1029;0.25Ξ;($53);Jul 29, 2019
513;1030;24Ξ;($84,838);May 08, 2021
514;1030;22.98Ξ;($67,548);May 02, 2021
515;1030;19Ξ;($32,717);Mar 27, 2021
516;1030;9.49Ξ;($17,070);Feb 16, 2021
517;1030;0.73Ξ;($118);Jan 16, 2020
518;1030;0.50Ξ;($72);Jan 07, 2020
519;1032;17Ξ;($34,063);Apr 02, 2021
520;1035;8.25Ξ;($14,765);Feb 11, 2021
521;1036;1Ξ;($202);May 22, 2020
522;1036;0.15Ξ;($42);Jun 25, 2017
523;1041;27Ξ;($63,252);Apr 14, 2021
524;1041;22.90Ξ;($47,864);Apr 10, 2021
525;1042;36Ξ;($85,312);Apr 14, 2021
526;1044;27.70Ξ;($49,974);Mar 11, 2021
527;1044;7.90Ξ;($13,489);Feb 08, 2021
528;1045;0.45Ξ;($94);Sep 17, 2019
529;1050;0.34Ξ;($102);Jun 24, 2017
530;1052;0.44Ξ;($59);Jan 04, 2020
531;1052;0.40Ξ;($54);Dec 30, 2019
532;1054;0.19Ξ;($53);Jun 30, 2017
533;1054;0.14Ξ;($36);Jun 26, 2017
534;1060;0.99Ξ;($139);Mar 20, 2019
535;1060;0.35Ξ;($118);Oct 13, 2017
536;1061;0.18Ξ;($50);Jul 03, 2017
537;1062;0.75Ξ;($129);Apr 22, 2019
538;1068;33Ξ;($58,730);Mar 18, 2021
539;1068;33Ξ;($59,840);Mar 17, 2021
540;1069;0.12Ξ;($34);Jul 03, 2017
541;1071;0.30Ξ;($63);Jul 28, 2019
542;1072;22.99Ξ;($73,376);May 03, 2021
