,id,total_sold,avg_sold_price,max_sold_price,types,rarity,skin,traits,total_traits,marcador
3361,3361,4.0,4.6499999999999995,11.0,Female,3369,Mid,"Black Lipstick,Cigarette,Earring,Nerd Glasses,Stringy Hair",5,1
3362,3362,1.0,24.0,24.0,Male,1060,Light,"Bandana,Rosy Cheeks,Small Shades",3,1
3363,3363,1.0,0.05,0.05,Male,823,Mid,"Pipe,Top Hat",2,1
3364,3364,3.0,8.946666666666667,18.8,Female,8382,Mid,"Clown Eyes Green,Mohawk,Purple Lipstick",3,1
3365,3365,5.0,25.758,35.5,Male,4361,Dark,"Shadow Beard,Smile,Wild Hair",3,1
3366,3366,5.0,9.98,24.3,Female,2647,Dark,"Nerd Glasses,Purple Lipstick,Straight Hair Dark",3,1
3369,3369,5.0,4.054,5.58,Male,6549,Mid,"Luxurious Beard,Stringy Hair",2,1
3370,3370,2.0,13.57,27.0,Male,3238,Dark,"Earring,Purple Hair,Shadow Beard",3,1
3371,3371,2.0,0.24,0.3,Female,1666,Dark,"Horned Rim Glasses,Hot Lipstick,Straight Hair Blonde",3,1
3372,3372,1.0,0.7,0.7,Male,6796,Mid,"Earring,Headband,Nerd Glasses,Normal Beard Black",4,1
3373,3373,2.0,0.475,0.75,Male,4027,Light,"Police Cap,Small Shades",2,1
3374,3374,1.0,0.28,0.28,Male,6859,Mid,"Classic Shades,Frumpy Hair,Normal Beard Black",3,1
3376,3376,2.0,2.13,4.0,Female,8501,Dark,"Black Lipstick,Clown Eyes Blue,Earring,Mohawk Dark",4,1
3377,3377,1.0,0.15,0.15,Female,2785,Mid,"Clown Eyes Green,Earring,Straight Hair",3,1
3378,3378,4.0,0.41000000000000003,0.5,Male,5621,Mid,"Bandana,Earring,Handlebars",3,1
3379,3379,4.0,15.397499999999997,22.99,Male,5591,Mid,"Handlebars,Mole,Nerd Glasses,Wild Hair",4,1
3380,3380,6.0,5.823333333333333,16.49,Male,6588,Albino,"Classic Shades,Mustache,Peak Spike",3,1
3381,3381,1.0,0.33,0.33,Male,2939,Light,"Knitted Cap,Silver Chain",2,1
3382,3382,2.0,3.05,6.0,Male,4162,Light,"Clown Nose,Mohawk Dark,Nerd Glasses",3,1
3383,3383,4.0,12.75,27.5,Male,3505,Light,"Handlebars,Medical Mask,Stringy Hair",3,1
3384,3384,4.0,11.472499999999998,25.0,Male,1887,Light,"Horned Rim Glasses,Silver Chain,Vampire Hair",3,1
3385,3385,2.0,12.065,24.0,Female,3676,Dark,"Eye Patch,Tassle Hat",2,1
3386,3386,1.0,25.0,25.0,Female,9402,Dark,"Big Shades,Frumpy Hair",2,1
3387,3387,2.0,0.5,0.6,Male,4059,Dark,"Big Shades,Police Cap",2,1
3388,3388,1.0,0.2,0.2,Female,9708,Mid,"Earring,Messy Hair,Purple Lipstick",3,1
3389,3389,2.0,10.175,20.0,Male,7886,Light,"Frumpy Hair,Mole,Pipe",3,1
3390,3390,1.0,17.5,17.5,Male,5602,Light,"Handlebars,Horned Rim Glasses,Messy Hair",3,1
3392,3392,6.0,14.928333333333336,50.02,Male,3849,Dark,"Earring,Fedora,Nerd Glasses,Pipe",4,1
3393,3393,1.0,500.0,500.0,Zombie,506,Zombie,"Crazy Hair,Frown",2,1
3394,3394,1.0,1.3,1.3,Female,8645,Light,"Headband,Horned Rim Glasses,Hot Lipstick,Mole",4,1
3395,3395,3.0,26.133333333333336,40.0,Male,4142,Albino,"Big Shades,Cap,Clown Nose,Mole",4,1
3397,3397,2.0,0.62,0.99,Female,5402,Mid,"Frumpy Hair,Purple Eye Shadow,Purple Lipstick",3,1
3399,3399,3.0,1.4733333333333334,3.0,Female,2353,Mid,"Black Lipstick,Half Shaved",2,1
3402,3402,1.0,12.0,12.0,Female,953,Light,"Horned Rim Glasses,Knitted Cap,Purple Lipstick,Spots",4,1
3403,3403,1.0,0.32,0.32,Male,9594,Mid,"Earring,Wild Hair",2,1
3404,3404,1.0,3.0,3.0,Male,5151,Dark,"Front Beard Dark,Messy Hair",2,1
3406,3406,1.0,30.0,30.0,Male,4339,Mid,"Big Shades,Mohawk Dark,Mole,Smile",4,1
3407,3407,3.0,3.49,6.0,Male,4439,Light,"Mustache,Regular Shades",2,1
3408,3408,2.0,23.175,23.35,Female,5928,Mid,"Mohawk Thin,Vape",2,1
3409,3409,3.0,24.333333333333332,28.0,Female,2101,Dark,"Earring,Eye Mask,Purple Lipstick,Red Mohawk",4,1
3410,3410,1.0,4.97,4.97,Male,8635,Light,"Headband,Shadow Beard",2,1
3413,3413,3.0,10.853333333333332,23.3,Female,8424,Mid,"Clown Eyes Green,Wild Hair",2,1
3414,3414,1.0,0.15,0.15,Female,9749,Light,"Bandana,Eye Patch,Purple Lipstick",3,1
3415,3415,1.0,0.3,0.3,Male,4274,Light,"Do-rag,Eye Patch,Smile",3,1
3416,3416,4.0,9.95,38.0,Male,3191,Light,"Eye Mask,Purple Hair",2,1
3417,3417,2.0,0.525,0.65,Female,9536,Dark,"Big Shades,Wild Hair",2,1
3418,3418,2.0,4.75,4.89,Female,8527,Mid,"Cigarette,Clown Eyes Blue,Mohawk",3,1
3419,3419,5.0,15.540000000000001,24.0,Male,2942,Mid,"Mohawk Dark,Nerd Glasses,Silver Chain",3,1
3420,3420,2.0,18.744999999999997,19.99,Female,9009,Light,"Horned Rim Glasses,Mohawk Dark",2,1
3421,3421,9.0,15.997777777777777,20.99,Male,9889,Dark,"Bandana,Horned Rim Glasses,Shadow Beard",3,1
3422,3422,3.0,9.18,25.25,Male,7845,Dark,"Headband,Nerd Glasses,Pipe",3,1
3425,3425,2.0,5.38,6.66,Male,9566,Dark,"Cigarette,Earring,Mole,Wild Hair",4,1
3426,3426,1.0,5.12,5.12,Male,8323,Mid,"Bandana,Earring,Small Shades",3,1
3428,3428,3.0,8.093333333333334,18.98,Male,7335,Dark,"Goat,Mole,Wild Hair",3,1
3429,3429,5.0,26.22,46.0,Male,7997,Mid,"Cigarette,Messy Hair,VR",3,1
3430,3430,1.0,0.15,0.15,Female,2824,Dark,"Big Shades,Straight Hair",2,1
3431,3431,1.0,0.55,0.55,Female,1948,Dark,"Hot Lipstick,Purple Eye Shadow,Red Mohawk",3,1
3433,3433,4.0,8.385,22.2,Male,7749,Dark,"Eye Patch,Peak Spike,Shadow Beard",3,1
3435,3435,1.0,24.0,24.0,Female,8693,Dark,"Headband,Purple Lipstick",2,1
3436,3436,1.0,0.08,0.08,Female,8997,Light,"Big Shades,Hot Lipstick,Mohawk Dark",3,1
3438,3438,1.0,0.11,0.11,Male,3325,Light,"Classic Shades,Earring,Frown,Frumpy Hair,Shadow Beard",5,1
3439,3439,3.0,1.7166666666666668,4.9,Male,4596,Light,"Cap Forward,Earring,Frown",3,1
3440,3440,2.0,0.745,1.4,Male,5971,Light,"Do-rag,Front Beard,Horned Rim Glasses",3,1
3441,3441,6.0,40.01833333333334,80.0,Female,2069,Albino,"3D Glasses,Earring,Half Shaved,Hot Lipstick",4,1
3442,3442,1.0,0.44,0.44,Female,8242,Light,"Cap,Earring",2,1
3444,3444,2.0,22.27,44.44,Male,4221,Light,"Cap Forward,Earring,Smile",3,1
3445,3445,2.0,10.69,19.88,Male,9129,Light,"Mohawk Thin,Nerd Glasses,Shadow Beard",3,1
3446,3446,1.0,1.4,1.4,Male,5467,Dark,"Eye Patch,Handlebars,Shaved Head",3,1
3448,3448,2.0,0.87,0.89,Male,8174,Dark,"Cap,Earring,Regular Shades",3,1
3449,3449,2.0,0.9550000000000001,0.99,Male,7065,Light,"Messy Hair,Normal Beard",2,1
3450,3450,2.0,2.65,4.25,Female,5657,Light,"Blue Eye Shadow,Mohawk Dark",2,1
3452,3452,1.0,0.5,0.5,Male,8850,Dark,"Classic Shades,Knitted Cap,Shadow Beard",3,1
3453,3453,3.0,19.083333333333332,55.0,Female,4557,Dark,"Eye Patch,Hot Lipstick",2,1
3454,3454,3.0,16.316666666666666,25.0,Male,5509,Light,"Cap,Eye Patch,Handlebars",3,1
3455,3455,3.0,3.9133333333333336,7.79,Male,9130,Albino,"Mohawk,Mole,Shadow Beard",3,1
3458,3458,2.0,18.21,21.67,Male,9111,Dark,"Classic Shades,Mohawk",2,1
3459,3459,2.0,23.994999999999997,24.99,Male,9885,Mid,"Bandana,Classic Shades,Earring",3,1
3460,3460,3.0,20.0,23.5,Male,5210,Mid,"Eye Mask,Frown,Frumpy Hair,Shadow Beard",4,1
3463,3463,1.0,19.95,19.95,Male,3769,Albino,"Fedora,Frown,Vape",3,1
3464,3464,1.0,8.5,8.5,Female,2818,Light,"Big Shades,Hot Lipstick,Straight Hair",3,1
3465,3465,1.0,8.5,8.5,Female,2819,Mid,"Big Shades,Hot Lipstick,Straight Hair",3,1
3467,3467,5.0,16.395999999999997,27.99,Male,8626,Light,"Big Shades,Headband,Shadow Beard",3,1
3468,3468,1.0,55.0,55.0,Female,1258,Light,"3D Glasses,Black Lipstick,Cigarette,Wild White Hair",4,1
3470,3470,5.0,28.194,31.0,Female,1997,Dark,"Blonde Bob,Blue Eye Shadow",2,1
3471,3471,3.0,0.86,1.5,Female,2874,Light,"Clown Nose,Crazy Hair,Silver Chain",3,1
3472,3472,1.0,0.14,0.14,Male,6641,Dark,"Crazy Hair,Earring,Mustache",3,1
3473,3473,7.0,4.582857142857143,21.9,Male,5078,Dark,"Front Beard Dark,Headband,Regular Shades",3,1
3474,3474,6.0,4.285,19.0,Male,8958,Mid,"Eye Patch,Mohawk Dark",2,1
3476,3476,1.0,0.15,0.15,Female,2678,Light,"Cigarette,Purple Lipstick,Straight Hair Dark",3,1
3478,3478,3.0,0.24,0.37,Male,9200,Dark,"Big Shades,Mohawk Thin",2,1
3481,3481,1.0,0.15,0.15,Female,3039,Mid,"Clown Eyes Blue,Dark Hair,Hot Lipstick",3,1
3482,3482,6.0,7.163333333333334,23.0,Male,5534,Dark,"Earring,Handlebars,Headband",3,1
3483,3483,1.0,0.13,0.13,Female,2136,Dark,"Blonde Bob,Pipe",2,1
3485,3485,1.0,0.37,0.37,Male,7258,Dark,"Cap,Goat",2,1
3486,3486,1.0,0.37,0.37,Female,8181,Mid,"Cap,Horned Rim Glasses,Hot Lipstick",3,1
3487,3487,1.0,0.37,0.37,Female,9983,Mid,"Bandana,Hot Lipstick",2,1
3489,3489,1.0,130.0,130.0,Zombie,562,Zombie,"Eye Patch,Stringy Hair",2,1
3490,3490,3.0,0.6133333333333333,0.75,Female,1240,Mid,"Blue Eye Shadow,Earring,Hot Lipstick,Wild White Hair",4,1
3491,3491,2.0,57.495000000000005,62.99,Male,3346,Light,"Cigarette,Crazy Hair,Earring,Mole,Mustache",5,1
3492,3492,2.0,9.049999999999999,16.9,Female,9572,Mid,"Mole,Wild Hair",2,1
3495,3495,1.0,0.41,0.41,Male,5867,Mid,"Frumpy Hair,Muttonchops,Vape",3,1
3496,3496,3.0,22.75333333333333,26.5,Male,3262,Mid,"Cigarette,Purple Hair",2,1
3497,3497,5.0,10.905999999999999,23.3,Male,9729,Mid,"Cigarette,Messy Hair",2,1
3498,3498,5.0,11.920000000000002,21.67,Female,9004,Dark,"Horned Rim Glasses,Mohawk Dark",2,1
3499,3499,2.0,2.245,2.5,Male,9518,Dark,"Earring,Regular Shades,Wild Hair",3,1
3500,3500,4.0,2.5175,6.0,Male,7983,Light,"Frumpy Hair,VR",2,1
3501,3501,3.0,20.326666666666668,26.98,Male,8321,Albino,"Bandana,Small Shades",2,1
3502,3502,1.0,13.0,13.0,Female,9440,Dark,"Frumpy Hair,Mole",2,1
3504,3504,3.0,3.3666666666666667,5.5,Male,6232,Mid,"Chinstrap,Earring,Regular Shades,Wild Hair",4,1
3507,3507,2.0,0.305,0.38,Male,5457,Dark,"3D Glasses,Do-rag,Handlebars",3,1
3508,3508,3.0,26.823333333333334,32.0,Male,7265,Light,"Cigarette,Clown Eyes Green,Frumpy Hair,Goat",4,1
3509,3509,8.0,7.12,23.49,Male,9096,Dark,"Classic Shades,Mohawk,Shadow Beard",3,1
3510,3510,1.0,1.0,1.0,Female,9454,Mid,"Frumpy Hair,Hot Lipstick",2,1
3511,3511,3.0,0.16666666666666666,0.35,Female,693,Light,"Black Lipstick,Pink With Hat,VR",3,1
3512,3512,5.0,6.0360000000000005,21.5,Female,9064,Mid,"Cigarette,Mohawk Dark",2,1
3513,3513,1.0,24.5,24.5,Female,9210,Mid,"Big Shades,Mohawk",2,1
3514,3514,5.0,19.148,22.75,Male,4002,Dark,"Goat,Police Cap",2,1
3515,3515,3.0,8.74,14.0,Female,8810,Dark,"Crazy Hair,Earring,Purple Lipstick",3,1
3519,3519,3.0,44.166666666666664,48.0,Female,704,Dark,"Clown Eyes Blue,Earring,Mole,Pink With Hat",4,1
3520,3520,4.0,21.5625,25.0,Female,2316,Light,"Black Lipstick,Nerd Glasses,Red Mohawk",3,1
3521,3521,2.0,5.25,9.9,Male,7442,Mid,"Do-rag,Small Shades",2,1
3523,3523,2.0,1.9100000000000001,3.7,Male,1828,Mid,"Big Beard,Headband,Nerd Glasses",3,1
3526,3526,2.0,24.174999999999997,26.9,Female,8229,Mid,"Cap,Earring,Hot Lipstick",3,1
3527,3527,1.0,17.5,17.5,Female,9033,Dark,"Black Lipstick,Mohawk Dark",2,1
3528,3528,1.0,9.97,9.97,Female,9582,Albino,"Hot Lipstick,Wild Hair",2,1
3529,3529,2.0,19.494999999999997,19.99,Female,2703,Dark,"Clown Hair Green,Earring",2,1
3530,3530,7.0,9.482857142857144,21.4,Male,5579,Light,"Handlebars,Mohawk Thin",2,1
3532,3532,1.0,14.69,14.69,Male,7471,Mid,"Eye Patch,Shaved Head",2,1
3533,3533,8.0,2.4250000000000003,3.4,Male,6720,Dark,"Mustache,Stringy Hair",2,1
3534,3534,4.0,22.6225,25.0,Female,2548,Mid,"Earring,Pipe,Straight Hair Dark",3,1
3536,3536,2.0,26.494999999999997,26.99,Male,4785,Light,"Cap Forward,Earring",2,1
3539,3539,7.0,11.677142857142856,24.99,Male,9160,Dark,"Earring,Mohawk,Regular Shades",3,1
3540,3540,1.0,0.05,0.05,Male,5503,Mid,"Handlebars,Horned Rim Glasses,Pipe,Wild Hair",4,1
3541,3541,1.0,0.2,0.2,Female,9338,Mid,"Earring,Mohawk Thin",2,1
3542,3542,3.0,14.683333333333332,23.0,Female,5887,Mid,"Clown Eyes Blue,Crazy Hair,Earring,Vape",4,1
3543,3543,3.0,1.7300000000000002,2.99,Male,4921,Light,"Hoodie,Pipe,Small Shades",3,1
3544,3544,3.0,5.599999999999999,16.5,Male,9136,Albino,"Earring,Mohawk Thin,Shadow Beard",3,1
3545,3545,2.0,0.575,0.95,Female,2000,Light,"Blue Eye Shadow,Red Mohawk",2,1
3546,3546,1.0,55.0,55.0,Male,859,Light,"Earring,Top Hat",2,1
3547,3547,1.0,0.4,0.4,Female,631,Mid,"Nerd Glasses,Pigtails",2,1
3548,3548,1.0,35.0,35.0,Female,1191,Light,"Black Lipstick,Blonde Short",2,1
3549,3549,4.0,3.205,5.12,Male,9779,Light,"Earring,Shadow Beard,Stringy Hair",3,1
3550,3550,1.0,0.16,0.16,Male,8716,Mid,"Crazy Hair,Eye Patch",2,1
3552,3552,1.0,0.85,0.85,Male,8957,Light,"Eye Patch,Mohawk Dark",2,1
3553,3553,9.0,9.736666666666665,20.99,Male,5590,Mid,"Frumpy Hair,Handlebars",2,1
3558,3558,2.0,19.495,24.0,Female,1078,Dark,"Cigarette,Frumpy Hair,Hot Lipstick,Rosy Cheeks",4,1
3559,3559,1.0,5.0,5.0,Male,7814,Albino,"Nerd Glasses,Peak Spike",2,1
3561,3561,6.0,8.811666666666666,18.9,Male,4613,Dark,"Cap Forward,Earring,Front Beard",3,1
3562,3562,1.0,1.3,1.3,Male,6970,Light,"Clown Eyes Blue,Mohawk Thin,Normal Beard",3,1
3563,3563,5.0,1.008,1.95,Male,8011,Dark,"Cigarette,Stringy Hair,VR",3,1
3565,3565,10.0,12.194000000000003,24.2,Male,7098,Mid,"Eye Mask,Headband,Muttonchops",3,1
3566,3566,1.0,19.0,19.0,Male,7499,Light,"Do-rag,Earring,Nerd Glasses,Shadow Beard",4,1
3567,3567,1.0,23.99,23.99,Female,8220,Mid,"Cap,Mole",2,1
3569,3569,4.0,13.9625,27.9,Male,4282,Light,"Earring,Shaved Head,Smile",3,1
3570,3570,1.0,0.14,0.14,Female,2540,Light,"Eye Mask,Straight Hair Dark",2,1
3571,3571,3.0,12.700000000000001,35.0,Male,4419,Dark,Front Beard,1,1
3572,3572,7.0,10.698571428571428,24.75,Male,8837,Mid,"Crazy Hair,Earring",2,1
3574,3574,1.0,0.15,0.15,Female,9556,Albino,"Black Lipstick,Earring,Mole,Wild Hair",4,1
3575,3575,1.0,0.25,0.25,Male,8460,Albino,"Bandana,Clown Eyes Green,Earring",3,1
3576,3576,9.0,4.8533333333333335,8.1,Male,5476,Mid,"Cigarette,Handlebars,Shaved Head",3,1
3577,3577,8.0,10.165,24.0,Male,8673,Mid,"Earring,Headband,Nerd Glasses",3,1
3578,3578,1.0,0.6,0.6,Female,9395,Mid,"Big Shades,Frumpy Hair,Hot Lipstick",3,1
3580,3580,4.0,3.0475,5.75,Male,8938,Dark,"Cigarette,Knitted Cap",2,1
3581,3581,4.0,16.165,29.5,Female,3704,Mid,"Nerd Glasses,Purple Lipstick,Tassle Hat",3,1
3583,3583,2.0,2.645,2.99,Male,6929,Dark,"Eye Patch,Normal Beard,Peak Spike",3,1
3584,3584,1.0,0.3,0.3,Female,8467,Mid,"Bandana,Clown Eyes Green",2,1
3585,3585,1.0,0.55,0.55,Male,4644,Mid,"Cap Forward,Horned Rim Glasses,Mustache",3,1
3586,3586,1.0,22.48,22.48,Male,7821,Light,"Mole,Peak Spike",2,1
3587,3587,4.0,21.599999999999998,42.0,Male,2930,Mid,"Mohawk Dark,Mole,Silver Chain,VR",4,1
3588,3588,5.0,2.048,3.0,Male,2171,Dark,"Small Shades,Vampire Hair",2,1
3589,3589,5.0,25.490000000000002,41.0,Female,2288,Light,"Blonde Bob,Horned Rim Glasses,Purple Lipstick",3,1
3591,3591,1.0,0.12,0.12,Male,5521,Light,"Handlebars,Mohawk Thin,Small Shades",3,1
3592,3592,2.0,2.75,5.0,Female,1290,Dark,"Black Lipstick,Classic Shades,Wild White Hair",3,1
3593,3593,2.0,2.3,3.4,Female,8379,Dark,"Clown Eyes Green,Mohawk,Purple Lipstick",3,1
3595,3595,1.0,1.25,1.25,Female,2372,Mid,"Blonde Bob,Cigarette,Purple Lipstick",3,1
3596,3596,3.0,9.76,14.9,Male,5232,Dark,"Do-rag,Frown",2,1
3599,3599,3.0,22.073333333333334,22.47,Male,7317,Dark,"Earring,Goat,Mohawk Thin",3,1
3601,3601,2.0,0.35,0.4,Male,897,Light,"Headband,Medical Mask,Spots",3,1
3604,3604,2.0,18.494999999999997,19.99,Female,9770,Mid,"Classic Shades,Stringy Hair",2,1
3606,3606,1.0,22.5,22.5,Male,6839,Mid,"Mohawk,Normal Beard Black,Regular Shades",3,1
3607,3607,1.0,15.0,15.0,Female,9843,Albino,"Earring,Purple Lipstick,Stringy Hair",3,1
3608,3608,2.0,1.295,1.34,Female,9220,Dark,"Mohawk Thin,Nerd Glasses,Purple Lipstick",3,1
3609,3609,2.0,372.0,375.0,Zombie,529,Zombie,"Do-rag,Earring",2,1
3610,3610,1.0,15.0,15.0,Female,9833,Mid,"Hot Lipstick,Mole,Stringy Hair",3,1
3611,3611,1.0,0.23,0.23,Male,9680,Light,"Messy Hair,Nerd Glasses",2,1
3612,3612,3.0,4.863333333333334,13.89,Male,4779,Mid,"Cap Forward,Cigarette,Earring",3,1
3613,3613,2.0,4.0,7.5,Male,6384,Light,"Clown Eyes Blue,Earring,Luxurious Beard,Messy Hair",4,1
3614,3614,3.0,3.4766666666666666,9.99,Male,4971,Mid,"Hoodie,Shadow Beard",2,1
3615,3615,5.0,19.198,24.6,Female,2467,Mid,"Earring,Purple Eye Shadow,Straight Hair Dark",3,1
3617,3617,2.0,0.275,0.3,Female,9580,Dark,"Cigarette,Hot Lipstick,Wild Hair",3,1
3618,3618,3.0,21.176666666666666,33.33,Male,7619,Mid,"Big Shades,Earring,Peak Spike,Pipe",4,1
3619,3619,2.0,0.16,0.17,Male,4830,Light,"Chinstrap,Eye Patch,Hoodie",3,1
3621,3621,2.0,10.045,20.0,Female,9310,Dark,"Cigarette,Earring,Mohawk",3,1
3622,3622,2.0,22.0,27.0,Male,5005,Mid,"Bandana,Front Beard Dark,Small Shades,Vape",4,1
3623,3623,2.0,34.94,68.88,Female,2627,Light,"Big Shades,Clown Hair Green,Hot Lipstick",3,1
3624,3624,1.0,0.1,0.1,Male,6910,Mid,"Do-rag,Eye Patch,Normal Beard",3,1
3626,3626,1.0,25.75,25.75,Male,3584,Mid,"Bandana,Medical Mask",2,1
3629,3629,1.0,22.75,22.75,Female,2782,Dark,"Clown Eyes Green,Earring,Hot Lipstick,Straight Hair",4,1
3631,3631,2.0,0.7,1.0,Male,4035,Albino,"Eye Patch,Police Cap",2,1
3632,3632,1.0,14.0,14.0,Female,9334,Light,"Earring,Mohawk",2,1
3633,3633,5.0,2.868,5.8,Male,6159,Light,"Chinstrap,Knitted Cap,VR",3,1
3634,3634,5.0,21.91,23.0,Male,7298,Mid,"Goat,Knitted Cap",2,1
3638,3638,3.0,0.26666666666666666,0.3,Male,1471,Mid,"Cigarette,Cowboy Hat,Mole",3,1
3639,3639,1.0,0.32,0.32,Female,4156,Light,"Clown Nose,Crazy Hair",2,1
3640,3640,1.0,6.4,6.4,Male,6830,Light,"Mohawk Dark,Nerd Glasses,Normal Beard Black",3,1
3641,3641,2.0,2.55,5.0,Female,3712,Mid,"Black Lipstick,Cigarette,Tassle Hat",3,1
3643,3643,1.0,0.09,0.09,Male,5217,Dark,"Do-rag,Frown,Muttonchops",3,1
3644,3644,1.0,0.1,0.1,Male,9105,Albino,"Classic Shades,Mohawk",2,1
3649,3649,4.0,7.034999999999999,14.25,Female,1102,Dark,"Blonde Short,Earring,Medical Mask,Purple Lipstick",4,1
3650,3650,4.0,22.6725,26.0,Male,1971,Light,"Handlebars,Nerd Glasses,Vampire Hair",3,1
3651,3651,4.0,15.422500000000001,49.0,Male,4857,Mid,"Hoodie,Mustache,Small Shades",3,1
3652,3652,2.0,1.995,2.19,Male,4625,Dark,"Cap Forward,Chinstrap,Earring",3,1
3653,3653,5.0,12.956,37.0,Female,1699,Mid,"Black Lipstick,Straight Hair Blonde",2,1
3654,3654,10.0,3.986999999999999,19.99,Male,7474,Dark,"Classic Shades,Shadow Beard,Shaved Head",3,1
3655,3655,2.0,2.94,5.0,Male,7304,Mid,"Goat,Mohawk Dark",2,1
3658,3658,4.0,1.9100000000000001,3.4,Female,9203,Light,"Big Shades,Mohawk",2,1
3659,3659,1.0,0.13,0.13,Female,3085,Dark,"Black Lipstick,Cigarette,Dark Hair",3,1
3660,3660,1.0,0.25,0.25,Male,7443,Mid,"Shaved Head,Small Shades",2,1
3661,3661,5.0,38.8,62.0,Male,2164,Light,Vampire Hair,1,1
3662,3662,2.0,12.55,25.0,Male,8334,Dark,"Clown Eyes Green,Headband",2,1
3663,3663,3.0,0.44333333333333336,0.9,Female,7136,Dark,"Eye Mask,Knitted Cap,Purple Lipstick",3,1
3664,3664,2.0,0.7,1.0,Male,1814,Mid,"Big Beard,Peak Spike",2,1
3665,3665,3.0,0.6866666666666666,0.99,Male,9791,Mid,"Regular Shades,Stringy Hair",2,1
3666,3666,1.0,5.0,5.0,Male,4919,Light,"Hoodie,Muttonchops",2,1
3667,3667,1.0,0.09,0.09,Male,6128,Light,"Chinstrap,Clown Eyes Blue,Do-rag",3,1
3668,3668,2.0,0.7,1.0,Male,5890,Light,"Earring,Headband,Nerd Glasses,Vape",4,1
3669,3669,5.0,30.24,50.0,Male,81,Dark,"Beanie,Eye Patch",2,1
3670,3670,6.0,10.769999999999998,29.5,Male,4748,Mid,"Cap Forward,Shadow Beard",2,1
3671,3671,7.0,11.608571428571432,26.0,Male,6739,Dark,"Classic Shades,Do-rag,Mole,Normal Beard Black",4,1
3672,3672,2.0,35.0,40.0,Male,4948,Mid,"Clown Eyes Blue,Earring,Hoodie,Shadow Beard",4,1
3674,3674,1.0,0.1,0.1,Female,8718,Dark,"Black Lipstick,Classic Shades,Crazy Hair",3,1
3675,3675,2.0,0.155,0.18,Female,8203,Light,"Cap,Hot Lipstick,Nerd Glasses",3,1
3676,3676,5.0,6.454000000000001,22.5,Male,8306,Dark,"Messy Hair,Shadow Beard,Small Shades",3,1
3677,3677,4.0,13.5125,50.0,Male,4234,Dark,"3D Glasses,Handlebars,Headband,Smile",4,1
3678,3678,1.0,0.12,0.12,Female,3725,Light,"Earring,Purple Lipstick,Tassle Hat",3,1
3680,3680,5.0,5.468,20.0,Male,2971,Dark,"Bandana,Horned Rim Glasses,Silver Chain",3,1
3681,3681,3.0,2.3666666666666667,5.5,Male,8638,Light,"Earring,Headband,Mole,Regular Shades",4,1
3682,3682,2.0,22.6,45.0,Male,760,Dark,"Medical Mask,Top Hat",2,1
3683,3683,5.0,7.145999999999999,20.0,Male,5585,Mid,"Cigarette,Frumpy Hair,Handlebars",3,1
3684,3684,1.0,49.0,49.0,Female,198,Mid,"Earring,Gold Chain,Hot Lipstick,Tiara",4,1
3685,3685,1.0,0.1,0.1,Male,892,Light,"Cigarette,Earring,Normal Beard Black,Police Cap,Spots",5,1
3686,3686,1.0,0.6,0.6,Female,1318,Mid,"Black Lipstick,Earring,Wild White Hair",3,1
3690,3690,1.0,16.5,16.5,Male,7689,Light,"Knitted Cap,Muttonchops,Nerd Glasses",3,1
3693,3693,4.0,9.4725,26.0,Male,8134,Light,"Cap,Clown Eyes Blue,Earring",3,1
3695,3695,5.0,4.292,10.0,Male,5068,Light,"Front Beard Dark,Mohawk Dark,Small Shades",3,1
3696,3696,3.0,25.63,27.9,Male,3156,Dark,"Chinstrap,Purple Hair",2,1
3697,3697,1.0,65.0,65.0,Female,1587,Albino,Straight Hair Blonde,1,1
3699,3699,6.0,13.563333333333333,33.33,Male,5058,Light,"Cigarette,Front Beard Dark,Messy Hair,VR",4,1
3700,3700,2.0,10.5,12.5,Male,3317,Dark,"Earring,Frown,Knitted Cap,Luxurious Beard,Small Shades",5,1
3702,3702,1.0,33.5,33.5,Male,2562,Albino,"Clown Hair Green,Small Shades",2,1
3704,3704,2.0,6.495,9.99,Female,642,Mid,"Earring,Pigtails,Purple Lipstick",3,1
3705,3705,3.0,14.916666666666666,36.0,Female,453,Dark,"Cigarette,Mohawk Thin,Purple Lipstick,Welding Goggles",4,1
3706,3706,1.0,5.0,5.0,Female,3275,Mid,"Big Shades,Black Lipstick,Clown Nose,Earring,Tassle Hat",5,1
3707,3707,2.0,25.0,35.0,Female,118,Light,"Choker,Purple Lipstick,Straight Hair Dark",3,1
3708,3708,1.0,16.66,16.66,Male,7607,Light,"Earring,Muttonchops,Peak Spike",3,1
3709,3709,2.0,23.0,28.0,Female,2045,Light,"Half Shaved,Vape",2,1
3710,3710,1.0,0.3,0.3,Male,5933,Light,"Frumpy Hair,Vape",2,1
3711,3711,4.0,3.1,6.0,Female,3470,Dark,"Gold Chain,Stringy Hair",2,1
3712,3712,2.0,0.635,0.99,Female,210,Mid,"Classic Shades,Tiara,Vape",3,1
3715,3715,3.0,7.293333333333332,19.99,Male,8770,Mid,"Big Shades,Crazy Hair",2,1
3718,3718,2.0,0.595,0.79,Male,3973,Dark,"Clown Eyes Green,Mustache,Police Cap",3,1
3719,3719,1.0,40.0,40.0,Male,1456,Mid,"Cowboy Hat,Shadow Beard",2,1
3720,3720,1.0,55.0,55.0,Male,4833,Mid,"Chinstrap,Hoodie,Nerd Glasses",3,1
