id,type_id,rarity,skin_id,total_traits,total_hidden_traits
3072,5,2693,6,2,0
3073,4,7548,7,3,0
3074,4,1797,6,3,0
3075,4,329,7,4,1
3076,4,7082,6,3,0
3077,5,8367,4,2,0
3078,4,1448,6,2,0
3079,5,1504,6,3,0
3080,5,3641,6,2,0
3081,4,4614,6,3,0
3082,4,8856,6,2,0
3083,5,8361,6,3,0
3084,4,1382,5,2,0
3085,5,1068,6,4,0
3086,4,6767,7,4,0
3087,4,8171,7,3,0
3088,5,3610,5,3,0
3089,4,804,5,4,0
3090,5,8238,4,2,0
3091,4,5197,7,4,1
3092,4,7603,4,3,0
3093,5,5735,6,2,0
3094,4,9929,5,2,0
3095,4,371,6,4,0
3096,4,6817,7,3,0
3097,5,684,7,4,1
3098,4,3993,7,3,0
3099,5,7871,6,4,0
3100,4,925,6,4,0
3101,1,15,1,1,0
3102,4,4964,6,3,0
3103,5,702,7,2,0
3104,4,2611,5,2,0
3105,4,9006,5,2,0
3106,5,444,5,1,0
3107,4,84,5,2,0
3108,4,55,5,3,0
3109,4,7960,6,2,0
3110,5,8201,7,3,0
3111,5,8596,5,3,0
3112,5,8048,4,1,0
3113,5,1484,7,5,0
3114,5,3035,5,3,0
3115,4,8855,5,2,0
3116,4,7307,7,3,0
3117,5,2207,6,3,0
3118,4,5275,6,3,0
3119,5,8934,7,2,0
3120,5,1303,5,3,0
3121,4,3493,7,3,0
3122,4,7195,6,2,0
3123,4,6436,5,3,0
3124,4,7637,5,4,0
3125,5,9543,7,2,0
3126,5,2240,6,3,0
3127,5,4575,6,2,0
3128,4,3342,6,5,1
3129,4,9631,4,3,0
3130,4,2052,5,3,0
3131,4,1006,7,5,0
3132,5,3094,4,3,1
3133,4,7567,4,2,0
3134,4,5094,6,2,0
3135,4,3440,7,3,0
3136,5,703,6,3,0
3137,4,1035,5,3,0
3138,4,7061,7,3,0
3139,4,8152,6,2,0
3140,5,658,5,3,0
3141,5,9257,6,2,0
3142,4,6844,7,3,0
3143,4,7210,6,3,0
3144,4,5479,5,3,0
3145,4,1403,5,2,0
3146,4,7459,4,3,0
3147,4,5874,7,2,0
3148,4,7263,6,3,0
3149,5,3697,5,3,0
3150,5,5384,7,3,0
3151,4,9085,5,2,0
3152,5,2552,4,1,0
3153,4,5332,5,3,0
3154,5,1640,5,2,0
3155,4,1802,7,3,0
3156,5,3087,7,3,0
3157,4,5014,7,4,0
3158,4,7515,6,2,0
3159,5,9279,4,3,0
3160,4,5524,7,3,0
3161,4,858,5,2,0
3162,4,7164,7,2,0
3163,5,5813,7,2,0
3164,4,6847,4,2,0
3165,4,6808,5,3,0
3166,5,1605,5,2,0
3167,5,8915,5,2,0
3168,4,6424,6,3,0
3169,4,6140,5,2,0
3170,4,5326,5,2,0
3171,5,1251,5,2,0
3172,4,4545,7,2,0
3173,4,5330,5,2,0
3174,4,4583,5,4,0
3175,4,1071,7,2,0
3176,4,6923,6,2,0
3177,5,434,7,3,1
3178,4,2457,5,3,1
3179,5,1259,6,3,0
3180,5,5785,6,2,0
3181,4,6416,5,3,0
3182,4,6060,5,3,0
3183,4,1057,6,2,0
3184,5,1947,4,4,0
3185,4,5317,6,4,0
3186,5,9707,6,3,0
3187,4,8764,5,2,0
3188,5,2416,7,2,0
3189,4,3148,6,2,0
3190,4,5589,5,2,0
3191,5,2849,5,3,1
3192,4,4159,7,3,0
3193,4,4096,5,3,0
3194,4,7668,7,2,0
3195,4,4621,7,4,0
3196,4,5130,6,2,0
3197,4,3357,5,5,0
3198,4,764,7,3,0
3199,5,3084,7,3,0
3200,4,5903,5,3,0
3201,4,8651,7,3,0
3202,5,1526,6,3,0
3203,5,5404,4,2,0
3204,4,6578,5,3,0
3205,4,7618,5,3,0
3206,4,7696,5,4,0
3207,4,3463,5,2,0
3208,5,4408,7,3,0
3209,4,2644,7,2,0
3210,4,6440,5,3,0
3211,5,8776,7,3,0
3212,3,523,3,2,0
3213,5,1568,7,4,0
3214,4,9080,5,3,0
3215,5,9016,6,4,0
3216,4,8956,5,2,0
3217,4,4926,7,2,0
3218,4,6254,4,4,0
3219,4,9357,5,3,0
3220,5,9255,5,2,0
3221,5,8753,5,3,0
3222,5,5917,7,4,0
3223,5,9008,6,2,0
3224,4,7175,4,3,0
3225,4,7021,7,3,0
3226,5,2964,6,4,0
3227,4,7382,7,3,0
3228,5,2829,7,3,1
3229,4,6129,6,3,0
3230,4,4662,6,4,0
3231,5,990,6,2,0
3232,5,2739,5,2,0
3233,4,6445,7,2,0
3234,4,4963,7,3,0
3235,4,5605,4,2,0
3236,4,7068,5,2,0
3237,5,5628,7,3,0
3238,4,6235,4,4,0
3239,4,9633,5,3,0
3240,4,7561,7,2,0
3241,5,1243,7,3,1
3242,5,9290,7,2,0
3243,4,6146,7,4,0
3244,4,8511,5,2,0
3245,4,7266,5,3,0
3246,4,7409,5,3,0
3247,5,2674,6,2,0
3248,5,9715,6,3,0
3249,4,7621,7,2,0
3250,4,7216,6,4,0
3251,4,4322,6,3,0
3252,5,1740,4,2,0
3253,5,1611,7,3,0
3254,5,2520,7,3,0
3255,5,3097,5,4,1
3256,4,5921,6,3,0
3257,4,1429,4,1,0
3258,5,9826,6,3,0
3259,4,4681,7,3,0
3260,4,7971,6,2,0
3261,4,9752,5,3,0
3262,4,7390,5,2,0
3263,4,4136,7,4,0
3264,5,301,7,2,0
3265,5,8188,7,3,0
3266,4,6470,7,2,0
3267,5,9689,7,3,0
3268,5,298,5,3,1
3269,4,7267,6,4,0
3270,5,3042,5,2,0
3271,4,8206,7,3,0
3272,5,587,6,2,0
3273,4,8284,5,2,0
3274,4,6184,4,3,0
3275,4,7453,6,2,0
3276,5,2933,7,3,0
3277,4,4139,7,2,0
3278,5,3687,6,3,1
3279,5,8244,7,2,0
3280,4,8287,7,2,0
3281,4,3114,7,3,1
3282,4,78,5,3,0
3283,4,6439,4,3,0
3284,5,1061,6,4,0
3285,5,8789,6,4,0
3286,4,5102,4,2,0
3287,4,7064,5,2,0
3288,5,4504,6,1,0
3289,4,4342,7,2,0
3290,5,1700,5,4,0
3291,5,2395,5,3,0
3292,4,6954,6,3,0
3293,4,766,7,2,0
3294,5,1312,7,4,1
3295,5,1703,7,3,0
3296,4,8421,5,2,0
3297,4,3343,7,5,1
3298,4,6615,7,3,0
3299,4,1781,6,3,0
3300,4,6862,5,3,0
3301,4,7062,7,3,0
3302,5,2322,7,3,0
3303,4,6601,6,4,0
3304,4,1807,7,2,0
3305,5,9291,7,2,0
3306,4,5184,7,3,1
3307,4,7055,7,3,0
3308,4,3,4,0,0
3309,5,190,6,2,0
3310,4,4827,5,2,0
3311,4,5571,6,3,0
3312,5,899,5,4,1
3313,4,9769,6,2,0
3314,4,4253,7,3,0
3315,5,5690,7,2,0
3316,4,9812,5,3,0
3317,4,2609,6,3,0
3318,4,784,4,2,0
3319,5,3455,7,3,0
3320,4,5894,7,2,0
3321,4,9375,7,2,0
3322,5,1697,6,2,0
3323,4,5062,7,3,0
3324,4,8265,5,2,0
3325,4,1836,5,3,0
3326,4,5929,7,2,0
3327,4,2059,5,2,0
3328,4,8705,4,2,0
3329,3,561,3,2,0
3330,5,4547,6,3,0
3331,4,3770,5,4,0
3332,4,8606,6,4,0
3333,5,2195,6,2,0
3334,5,3664,5,3,1
3335,5,3010,7,2,0
3336,4,3168,5,2,0
3337,5,5422,7,3,0
3338,4,6505,4,2,0
3339,5,3096,7,2,0
3340,4,9141,6,3,0
3341,5,8825,7,3,0
3342,5,9693,6,3,0
3343,4,930,7,4,0
3344,5,3690,7,2,0
3345,5,8814,7,2,0
3346,5,2977,6,2,0
3347,4,9771,7,2,0
3348,5,2444,7,3,1
3349,5,9565,5,3,0
3350,4,7012,6,4,0
3351,4,8937,7,3,0
3352,5,3629,5,3,0
3353,4,8976,5,4,0
3354,4,5957,5,4,0
3355,5,2324,5,3,0
3356,4,8871,6,2,0
3357,5,8876,5,2,0
3358,4,7446,7,3,0
3359,5,8648,7,4,0
3360,4,7692,5,2,0
3361,5,1171,5,4,0
3362,5,3369,7,5,0
3363,4,1060,6,3,0
3364,4,823,7,2,0
3365,5,8382,7,3,0
3366,4,4361,5,3,0
3367,5,2647,5,3,0
3368,5,8708,6,2,0
3369,4,2867,5,3,0
3370,4,6549,7,2,0
3371,4,3238,5,3,1
3372,5,1666,5,3,0
3373,4,6796,7,4,0
3374,4,4027,6,2,0
3375,4,6859,7,3,0
3376,4,4666,7,4,0
3377,5,8501,5,4,0
3378,5,2785,7,3,1
3379,4,5621,7,3,0
3380,4,5591,7,4,0
3381,4,6588,4,3,0
3382,4,2939,6,2,0
3383,4,4162,6,3,0
3384,4,3505,6,3,1
3385,4,1887,6,3,0
3386,5,3676,5,2,0
3387,5,9402,5,2,0
3388,4,4059,5,2,0
3389,5,9708,7,3,0
3390,4,7886,6,3,0
3391,4,5602,6,3,0
3392,4,7387,4,2,0
3393,4,3849,5,4,0
3394,3,506,3,2,0
3395,5,8645,6,4,0
3396,4,4142,4,4,0
3397,4,6619,4,3,0
3398,5,5402,7,3,0
3399,4,7626,6,3,0
3400,5,2353,7,2,0
3401,4,1075,5,2,0
3402,5,1572,5,3,1
3403,5,953,6,4,0
3404,4,9594,7,2,0
3405,4,5151,5,2,0
3406,5,8809,4,2,0
3407,4,4339,7,4,0
3408,4,4439,6,2,0
3409,5,5928,7,2,0
3410,5,2101,5,4,1
3411,4,8635,6,2,0
3412,4,4355,7,2,0
3413,5,8086,4,1,0
3414,5,8424,7,2,0
3415,5,9749,6,3,0
3416,4,4274,6,3,0
3417,4,3191,6,2,0
3418,5,9536,5,2,0
3419,5,8527,7,3,0
3420,4,2942,7,3,0
3421,5,9009,6,2,0
3422,4,9889,5,3,0
3423,4,7845,5,3,0
3424,4,363,7,4,0
3425,5,1714,6,3,1
3426,4,9566,5,4,0
3427,4,8323,7,3,0
3428,5,1658,7,3,0
3429,4,7335,5,3,0
3430,4,7997,7,3,0
3431,5,2824,5,2,0
3432,5,1948,5,3,0
3433,5,1488,5,2,0
3434,4,7749,5,3,0
3435,4,3834,6,4,0
3436,5,8693,5,2,0
3437,5,8997,6,3,0
3438,5,664,5,5,1
3439,4,3325,6,5,0
3440,4,4596,6,3,0
3441,4,5971,6,3,0
3442,5,2069,4,4,1
3443,5,8242,6,2,0
3444,1,10,1,2,0
3445,4,4221,6,3,0
3446,4,9129,6,3,0
3447,4,5467,5,3,0
3448,4,915,7,3,0
3449,4,8174,5,3,0
3450,4,7065,6,2,0
3451,5,5657,6,2,0
3452,5,3023,7,2,0
3453,4,8850,5,3,0
3454,5,4557,5,2,0
3455,4,5509,6,3,0
3456,4,9130,4,3,0
3457,4,952,7,2,0
3458,5,1709,4,3,0
3459,4,9111,5,2,0
3460,4,9885,7,3,0
3461,4,5210,7,4,0
3462,4,6307,4,3,0
3463,4,4581,6,2,0
3464,4,3769,4,3,0
3465,5,2818,6,3,0
3466,5,2819,7,3,0
3467,4,4932,6,2,0
3468,4,8626,6,3,0
3469,5,1258,6,4,0
3470,4,4041,4,4,0
3471,5,1997,5,2,0
3472,5,2874,6,3,0
3473,4,6641,5,3,0
3474,4,5078,5,3,0
3475,4,8958,7,2,0
3476,4,1786,7,2,0
3477,5,2678,6,3,0
3478,4,8338,6,3,0
3479,4,9200,5,2,0
3480,5,716,5,2,0
3481,5,2135,5,2,0
3482,5,3039,7,3,0
3483,4,5534,5,3,0
3484,5,2136,5,2,0
3485,4,7293,7,4,0
3486,4,7258,5,2,0
3487,5,8181,7,3,0
3488,5,9983,7,2,0
3489,5,2298,7,3,0
3490,3,562,3,2,0
3491,5,1240,7,4,1
3492,4,3346,6,5,0
3493,5,9572,7,2,0
3494,3,531,3,2,0
3495,5,2214,5,3,1
3496,4,5867,7,3,0
3497,4,3262,7,2,0
3498,4,9729,7,2,0
3499,5,9004,5,2,0
3500,4,9518,5,3,0
3501,4,7983,6,2,0
3502,4,8321,4,2,0
3503,5,9440,5,2,0
3504,5,156,6,3,1
3505,4,6232,7,4,0
3506,4,838,5,3,0
3507,4,7932,5,4,0
3508,4,5457,5,3,0
3509,4,7265,6,4,0
3510,4,9096,5,3,0
3511,5,9454,7,2,0
3512,5,693,6,3,0
3513,5,9064,7,2,0
3514,5,9210,7,2,0
3515,4,4002,5,2,0
3516,5,8810,5,3,0
3517,4,6528,5,3,0
3518,4,9737,7,2,0
3519,4,4792,5,3,1
3520,5,704,5,4,1
3521,5,2316,6,3,0
3522,4,7442,7,2,0
3523,5,1921,6,4,0
3524,4,1828,7,3,0
3525,4,7877,4,2,0
3526,5,1314,6,2,0
3527,5,8229,7,3,0
3528,5,9033,5,2,0
3529,5,9582,4,2,0
3530,5,2703,5,2,0
3531,4,5579,6,2,0
3532,5,8470,7,3,0
3533,4,7471,7,2,0
3534,4,6720,5,2,0
3535,5,2548,7,3,1
3536,5,611,6,3,0
3537,4,4785,6,2,0
3538,4,4814,7,2,0
3539,4,5251,7,2,0
3540,4,9160,5,3,0
3541,4,5503,7,4,0
3542,5,9338,7,2,0
3543,5,5887,7,4,0
3544,4,4921,6,3,0
3545,4,9136,4,3,0
3546,5,2000,6,2,0
3547,4,859,6,2,0
3548,5,631,7,2,0
3549,5,1191,6,2,0
3550,4,9779,6,3,0
3551,4,8716,7,2,0
3552,4,6867,5,3,0
3553,4,8957,6,2,0
3554,4,5590,7,2,0
3555,4,2704,5,2,0
3556,4,1002,7,5,0
3557,5,426,7,3,1
3558,5,9596,7,3,0
3559,5,1078,5,4,0
3560,4,7814,4,2,0
3561,5,1155,7,2,0
3562,4,4613,5,3,0
3563,4,6970,6,3,0
3564,4,8011,5,3,0
3565,4,387,7,3,0
3566,4,7098,7,3,0
3567,4,7499,6,4,0
3568,5,8220,7,2,0
3569,4,2972,5,2,0
3570,4,4282,6,3,0
3571,5,2540,6,2,0
3572,4,4419,5,1,0
3573,4,8837,7,2,0
3574,4,4940,5,3,1
3575,5,9556,4,4,1
3576,4,8460,4,3,0
3577,4,5476,7,3,0
3578,4,8673,7,3,0
3579,5,9395,7,3,0
3580,4,7478,6,3,0
3581,4,8938,5,2,0
3582,5,3704,7,3,0
3583,5,2028,6,2,0
3584,4,6929,5,3,0
3585,5,8467,7,2,0
3586,4,4644,7,3,0
3587,4,7821,6,2,0
3588,4,2930,7,4,0
3589,4,2171,5,2,0
3590,5,2288,6,3,0
3591,5,3737,5,2,0
3592,4,5521,6,3,0
3593,5,1290,5,3,0
3594,5,8379,5,3,0
3595,5,1734,7,2,0
3596,5,2372,7,3,0
3597,4,5232,5,2,0
3598,4,6810,7,2,0
3599,4,3871,7,3,0
3600,4,7317,5,3,0
3601,4,7788,4,2,0
3602,4,897,6,3,0
3603,5,5676,7,3,0
3604,4,335,6,5,0
3605,5,9770,7,2,0
3606,4,9491,6,2,0
3607,4,6839,7,3,0
3608,5,9843,4,3,0
3609,5,9220,5,3,0
3610,3,529,3,2,0
3611,5,9833,7,3,0
3612,4,9680,6,2,0
3613,4,4779,7,3,0
3614,4,6384,6,4,0
3615,4,4971,7,2,0
3616,5,2467,7,3,1
3617,5,1106,5,3,0
3618,5,9580,5,3,0
3619,4,7619,7,4,0
3620,4,4830,6,3,0
3621,4,3412,5,4,0
3622,5,9310,5,3,0
3623,4,5005,7,4,0
3624,5,2627,6,3,0
3625,4,6910,7,3,0
3626,4,5181,7,4,1
3627,4,3584,7,2,0
3628,5,3043,6,2,0
3629,5,2801,5,3,0
3630,5,2782,5,4,1
3631,4,2232,5,2,0
3632,4,4035,4,2,0
3633,5,9334,6,2,0
3634,4,6159,6,3,0
3635,4,7298,7,2,0
3636,4,2096,7,2,0
3637,3,480,3,3,0
3638,5,4414,7,2,0
3639,4,1471,7,3,0
3640,5,4156,6,2,0
3641,4,6830,6,3,0
3642,5,3712,7,3,0
3643,4,7938,6,2,0
3644,4,5217,5,3,0
3645,4,9105,4,2,0
3646,4,8785,6,2,0
3647,5,9786,5,3,0
3648,4,8953,5,3,0
3649,5,423,6,3,0
3650,5,1102,5,4,1
3651,4,1971,6,3,0
3652,4,4857,7,3,0
3653,4,4625,5,3,0
3654,5,1699,7,2,0
3655,4,7474,5,3,0
3656,4,7304,7,2,0
3657,5,1158,7,2,0
3658,4,1387,7,3,0
3659,5,9203,6,2,0
3660,5,3085,5,3,0
3661,4,7443,7,2,0
3662,4,2164,6,1,0
3663,4,8334,5,2,0
3664,5,7136,5,3,0
3665,4,1814,7,2,0
3666,4,9791,7,2,0
3667,4,4919,6,2,0
3668,4,6128,6,3,0
3669,4,5890,6,4,0
3670,4,81,5,2,0
3671,4,4748,7,2,0
3672,4,6739,5,4,1
3673,4,4948,7,4,1
3674,5,676,6,3,1
3675,5,8718,5,3,0
3676,5,8203,6,3,0
3677,4,8306,5,3,0
3678,4,4234,5,4,1
3679,5,3725,6,3,1
3680,4,3251,6,2,0
3681,4,2971,5,3,0
3682,4,8638,6,4,0
3683,4,760,5,2,0
3684,4,5585,7,3,0
3685,5,198,7,4,0
3686,4,892,6,5,0
3687,5,1318,7,3,1
3688,4,5561,4,3,0
3689,5,5780,6,3,0
3690,4,4803,5,2,0
3691,4,7689,6,3,0
3692,4,972,6,4,0
3693,5,4203,7,2,0
3694,4,8134,6,3,0
3695,4,3940,6,3,0
3696,4,5068,6,3,0
3697,4,3156,5,2,0
3698,5,1587,4,1,0
3699,4,1349,7,4,0
3700,4,5058,6,4,0
3701,4,3317,5,5,1
3702,4,9495,7,3,0
3703,4,2562,4,2,0
3704,5,258,6,3,0
3705,5,642,7,3,0
3706,5,453,5,4,0
3707,5,3275,7,5,1
3708,5,118,6,3,0
3709,4,7607,6,3,0
3710,5,2045,6,2,0
3711,4,5933,6,2,0
3712,5,3470,5,2,0
3713,5,210,7,3,0
3714,4,6446,6,4,0
3715,4,8636,7,2,0
3716,4,8770,7,2,0
3717,4,9122,5,3,0
3718,4,6212,6,2,0
3719,4,3973,5,3,0
3720,4,1456,7,2,0
3721,4,4833,7,3,0
3722,5,5824,6,3,0
3723,4,5617,6,3,0
3724,5,7170,5,2,0
3725,5,2564,6,3,0
3726,5,1542,6,3,0
3727,4,7918,7,2,0
3728,4,4028,7,2,0
3729,4,3867,5,2,0
3730,4,927,5,3,0
3731,4,9457,6,3,0
3732,4,6362,7,3,0
3733,4,2260,6,2,0
3734,5,2436,7,5,1
3735,5,5745,5,2,0
3736,5,3711,6,3,0
3737,4,5137,6,3,0
3738,4,6378,7,3,0
3739,4,2503,7,3,0
3740,4,8998,5,4,0
3741,4,5880,6,2,0
3742,5,4490,6,2,1
3743,4,6800,6,3,0
3744,5,8360,4,3,0
3745,4,8798,5,3,0
3746,4,1833,7,2,0
3747,4,2518,6,3,0
3748,5,1578,7,2,0
3749,4,4032,6,2,0
3750,5,274,6,3,0
3751,4,6193,6,3,0
3752,4,7337,7,3,0
3753,4,8744,5,3,0
3754,4,6050,5,2,0
3755,4,5853,7,4,0
3756,5,574,6,3,0
3757,5,3009,6,2,0
3758,5,132,5,3,0
3759,4,5204,7,4,0
3760,4,6136,4,2,0
3761,4,4249,7,4,0
3762,4,6001,6,3,0
3763,4,928,6,3,0
3764,5,105,5,3,0
3765,4,4882,7,3,0
3766,5,1936,6,3,0
3767,4,1049,6,2,0
3768,4,9391,5,3,0
3769,5,9824,4,2,0
3770,4,6880,7,3,0
3771,5,2009,4,4,0
3772,4,6112,4,3,0
3773,5,8146,4,2,0
3774,5,2246,7,3,1
3775,5,2691,5,2,0
3776,5,2238,5,3,0
3777,4,5139,7,2,0
3778,5,3040,4,2,0
3779,4,6099,5,3,0
3780,4,5862,5,4,0
3781,4,9624,6,3,0
3782,4,5915,4,3,0
3783,4,6166,5,3,0
3784,4,7467,5,2,0
3785,4,5956,5,4,0
3786,5,9211,7,2,0
3787,5,9182,6,3,0
3788,5,954,6,3,0
3789,5,9953,5,2,0
3790,5,9282,5,3,0
3791,4,2412,5,2,0
3792,5,174,7,3,1
3793,4,5910,7,3,0
3794,5,2338,5,3,0
3795,4,6259,5,3,0
3796,5,284,5,2,0
3797,5,9991,7,2,0
3798,4,3416,5,3,0
3799,5,2761,5,4,1
3800,5,3680,7,3,0
3801,4,829,5,3,0
3802,4,1340,5,4,0
3803,4,7699,5,3,0
3804,5,1127,6,2,0
3805,4,6213,7,2,0
3806,4,5916,5,4,0
3807,4,6889,7,3,0
3808,5,8548,5,4,0
3809,4,1366,7,3,0
3810,4,4941,6,2,0
3811,4,3487,5,3,1
3812,5,5413,4,3,0
3813,5,869,6,4,0
3814,4,6986,6,2,0
3815,4,906,4,3,0
3816,4,3260,4,2,0
3817,5,269,7,3,0
3818,4,7227,7,2,0
3819,5,8473,4,2,0
3820,4,8759,6,3,0
3821,4,7020,6,4,0
3822,5,3044,7,4,1
3823,4,4317,7,2,0
3824,5,2401,5,2,0
3825,5,143,7,3,0
3826,4,7538,6,3,0
3827,4,6161,4,3,0
3828,5,1926,5,3,1
3829,5,9845,5,3,0
3830,5,4165,4,2,0
3831,4,8622,7,2,0
3832,3,483,3,3,0
3833,4,3745,5,3,0
3834,4,6359,6,4,0
3835,4,6056,7,3,0
3836,4,9007,5,2,0
3837,4,6023,5,2,0
3838,4,6857,4,3,0
3839,4,7622,7,3,0
3840,4,5012,4,4,0
3841,4,5562,6,3,0
3842,5,318,7,2,1
3843,5,9902,4,2,0
3844,4,5063,4,4,0
3845,4,3780,6,2,0
3846,4,4468,6,2,0
3847,4,8545,6,2,0
3848,4,5107,7,4,0
3849,5,9088,6,2,0
3850,4,4149,7,4,0
3851,5,615,6,3,0
3852,4,7448,6,2,0
3853,4,3314,5,5,1
3854,5,2808,5,2,0
3855,4,4079,6,2,0
3856,4,8853,6,3,0
3857,5,8240,5,2,0
3858,4,7573,6,2,0
3859,5,3293,5,5,0
3860,5,7965,7,3,0
3861,4,9125,6,4,0
3862,5,1720,7,2,0
3863,4,8270,5,2,0
3864,4,3476,5,2,0
3865,5,8761,5,2,0
3866,4,384,5,3,0
3867,4,7931,7,2,0
3868,5,3739,7,2,0
3869,4,9864,5,2,0
3870,4,5849,6,4,0
3871,5,1525,5,3,0
3872,4,3273,7,5,1
3873,4,1394,7,4,0
3874,4,4982,6,2,0
3875,5,9930,6,2,0
3876,4,2957,7,2,0
3877,4,4853,5,2,0
3878,4,6014,4,2,0
3879,4,5535,6,3,0
3880,5,5385,7,3,0
3881,4,5473,7,3,0
3882,4,3829,6,2,0
3883,5,2666,6,2,0
3884,4,7990,5,2,0
3885,5,9610,6,2,0
3886,5,2501,6,2,0
3887,4,2953,7,2,0
3888,4,789,5,2,0
3889,4,4103,7,4,0
3890,4,3914,4,2,0
3891,4,6256,5,3,0
3892,5,2360,7,3,0
3893,4,6304,6,3,0
3894,4,7037,7,3,0
3895,5,7838,7,2,0
3896,4,4860,5,3,0
3897,4,4978,6,3,0
3898,4,7526,7,3,0
3899,5,3457,5,2,0
3900,5,8498,5,2,0
3901,4,3428,6,4,0
3902,4,5926,6,2,0
3903,4,6480,7,3,0
3904,4,6385,7,3,0
3905,4,3793,4,2,0
3906,4,6694,7,2,0
3907,4,8322,6,3,0
3908,4,3842,6,4,0
3909,5,2981,7,3,1
3910,5,3100,7,3,1
3911,4,2595,6,2,0
3912,5,8491,5,3,0
3913,5,9244,6,3,0
3914,5,5781,6,3,0
3915,4,1472,5,2,0
3916,4,5948,6,2,0
3917,4,790,6,2,0
3918,4,8332,7,3,0
3919,5,6461,5,2,0
3920,5,2196,7,2,0
3921,5,9330,5,2,0
3922,4,2639,6,2,0
3923,4,9767,5,2,0
3924,4,8234,4,2,0
3925,4,9241,7,2,0
3926,4,6324,5,2,0
3927,4,7510,6,3,0
3928,4,5016,6,3,0
3929,4,2264,7,3,0
3930,4,5225,5,3,0
3931,4,5619,4,4,0
3932,4,2115,6,2,0
3933,5,681,5,3,0
3934,4,5935,5,4,0
3935,4,6967,5,4,0
3936,4,5034,5,3,0
3937,4,6486,6,2,0
3938,4,9553,6,2,0
3939,4,4167,6,3,0
3940,5,7161,6,2,0
3941,5,2175,5,3,0
3942,4,7545,6,3,0
3943,4,3151,6,4,1
3944,4,320,6,4,1
3945,4,3959,5,3,0
3946,4,6953,4,3,0
3947,5,8796,7,3,0
3948,5,9251,6,3,0
3949,5,2680,4,2,0
3950,5,1939,6,3,0
3951,5,8480,5,4,0
3952,5,5393,7,3,0
3953,4,5604,7,3,0
3954,4,7242,4,3,0
3955,5,2176,6,3,0
3956,4,3895,7,2,0
3957,4,5035,7,3,0
3958,5,5353,7,3,0
3959,4,8639,7,3,0
3960,5,9865,6,2,0
3961,4,7438,5,2,0
3962,5,3294,7,5,0
3963,5,1552,6,2,0
3964,4,9994,4,2,0
3965,5,3001,5,4,0
3966,5,2749,5,2,0
3967,4,2170,7,4,0
3968,4,989,5,2,0
3969,4,8570,7,4,0
3970,5,9295,7,3,0
3971,5,3672,7,3,1
3972,4,6030,6,3,0
3973,4,6261,6,2,0
3974,4,3200,7,3,0
3975,5,1025,5,4,0
3976,5,3736,7,3,1
3977,5,2626,5,4,1
3978,4,7954,4,4,0
3979,4,4363,4,3,0
3980,4,4660,6,2,0
3981,4,7126,6,2,0
3982,5,1918,5,3,0
3983,4,4309,5,3,0
3984,4,4991,7,2,0
3985,5,3626,6,2,0
3986,5,9076,5,4,0
3987,5,8962,5,4,0
3988,4,7147,7,2,0
3989,5,6366,6,2,0
3990,4,6573,6,3,0
3991,4,4793,6,2,0
3992,5,119,7,4,0
3993,4,3445,5,2,0
3994,4,5049,4,2,0
3995,4,8253,6,3,0
3996,5,1944,5,3,0
3997,5,9224,6,4,0
3998,5,8504,5,3,0
3999,5,2343,4,2,0
4000,5,1486,5,5,1
4001,4,8326,7,2,0
4002,4,5157,4,4,0
4003,4,5266,6,4,0
4004,4,3530,6,3,0
4005,5,227,6,2,0
4006,4,4300,7,2,0
4007,5,9284,7,3,0
4008,4,6225,6,4,0
4009,4,93,6,2,0
4010,5,8469,5,3,0
4011,5,460,7,2,0
4012,4,6712,5,3,0
4013,4,825,4,1,0
4014,4,4006,5,3,0
4015,4,7075,5,3,0
4016,5,405,5,3,0
4017,5,2807,6,3,1
4018,4,7008,6,3,0
4019,5,3643,7,4,0
4020,5,1483,6,5,1
4021,4,3946,5,3,0
4022,5,694,4,1,0
4023,4,3774,5,3,0
4024,4,6268,5,2,0
4025,4,5258,6,3,0
4026,4,6962,5,3,0
4027,4,911,7,2,0
4028,4,7907,7,3,0
4029,5,5801,6,3,0
4030,4,753,5,2,0
4031,5,9579,7,4,1
4032,4,6476,7,3,0
4033,5,1121,4,3,0
4034,4,7405,6,4,0
4035,4,6414,6,4,0
4036,4,5451,7,4,0
4037,5,8415,7,4,1
4038,5,2039,5,3,0
4039,4,5116,7,2,0
4040,4,8838,5,3,0
4041,4,6799,5,3,0
4042,4,831,7,2,0
4043,5,9296,7,3,0
4044,5,1636,6,3,0
4045,5,3620,7,3,0
4046,4,3896,7,2,0
4047,5,9831,7,3,0
4048,4,4802,7,3,1
4049,5,668,5,2,0
4050,4,8239,4,2,0
4051,4,5300,5,3,0
4052,4,6020,7,3,0
4053,4,5618,7,3,0
4054,4,6655,6,2,0
4055,4,1867,6,3,0
4056,5,2723,4,2,0
4057,5,3650,4,4,1
4058,4,2903,7,3,0
4059,4,7795,5,2,0
4060,4,4197,6,3,0
4061,4,4157,7,3,0
4062,5,1544,7,3,0
4063,4,4939,4,2,0
4064,4,4735,6,2,0
4065,4,6260,5,2,0
4066,5,2389,7,4,1
4067,4,7950,7,2,0
4068,5,9917,6,4,0
4069,4,5201,6,4,0
4070,5,9051,5,2,0
4071,4,1461,5,2,0
4072,4,6195,5,3,0
4073,5,8471,5,4,0
4074,5,1946,7,3,0
4075,5,1066,5,3,0
