,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
29163,"28.89Ξ ($53,399)",,,"Jun 25, 2021",Offered,7250.0,28.89,53399.0
29165,"27.98Ξ ($64,710)",,,"Jun 18, 2021",Offered,7250.0,27.98,64710.0
29166,"28.89Ξ ($74,993)",,,"Jun 15, 2021",Offered,7250.0,28.89,74993.0
29167,"29.98Ξ ($68,564)",,,"Jun 12, 2021",Offered,7250.0,29.98,68564.0
29168,"30.98Ξ ($75,262)",,,"Jun 09, 2021",Offered,7250.0,30.98,75262.0
29169,"31.89Ξ ($86,944)",,,"Jun 02, 2021",Offered,7250.0,31.89,86944.0
29170,"32.67Ξ ($82,953)",,,"May 25, 2021",Offered,7250.0,32.67,82953.0
29171,"34.78Ξ ($80,224)",,,"May 22, 2021",Offered,7250.0,34.78,80224.0
29172,"37Ξ ($152,935)",,,"May 12, 2021",Offered,7250.0,37.0,152935.0
29180,"35Ξ ($63,459)",,,"Mar 29, 2021",Offered,7250.0,35.0,63459.0
29183,"38Ξ ($68,774)",,,"Mar 29, 2021",Offered,7250.0,38.0,68774.0
29185,"42.95Ξ ($80,888)",,,"Mar 14, 2021",Offered,7250.0,42.95,80888.0
29191,"26.99Ξ ($45,130)",,,"Mar 07, 2021",Offered,7250.0,26.99,45130.0
29192,"55.55Ξ ($91,084)",,,"Feb 24, 2021",Offered,7250.0,55.55,91084.0
29193,"99.99Ξ ($170,724)",,,"Feb 08, 2021",Offered,7250.0,99.99,170724.0
29195,"9.05Ξ ($15,461)",,,"Feb 08, 2021",Offered,7250.0,9.05,15461.0
29199,"20.40Ξ ($68,440)",,,"May 05, 2021",Offered,7251.0,20.4,68440.0
29203,"19.50Ξ ($64,087)",,,"May 04, 2021",Offered,7251.0,19.5,64087.0
29204,"20.99Ξ ($71,088)",,,"May 04, 2021",Offered,7251.0,20.99,71088.0
29205,"22Ξ ($73,528)",,,"May 03, 2021",Offered,7251.0,22.0,73528.0
29208,"6.50Ξ ($11,104)",,,"Feb 08, 2021",Offered,7251.0,6.5,11104.0
29228,"17.50Ξ ($38,568)",,,"Jul 01, 2021",Offered,7254.0,17.5,38568.0
29232,"18Ξ ($39,045)",,,"Jun 30, 2021",Offered,7254.0,18.0,39045.0
29236,"17.50Ξ ($37,567)",,,"Jun 30, 2021",Offered,7254.0,17.5,37567.0
29238,"18Ξ ($38,362)",,,"Jun 30, 2021",Offered,7254.0,18.0,38362.0
29245,"25Ξ ($53,281)",,,"Jun 30, 2021",Offered,7254.0,25.0,53281.0
29247,"17.94Ξ ($37,742)",,,"Jun 29, 2021",Offered,7254.0,17.94,37742.0
29248,"16.99Ξ ($35,088)",,,"Jun 28, 2021",Offered,7254.0,16.99,35088.0
29251,"15.99Ξ ($38,536)",,,"Jun 17, 2021",Offered,7254.0,15.99,38536.0
29252,"16.50Ξ ($44,540)",,,"Jun 03, 2021",Offered,7254.0,16.5,44540.0
29253,"17.25Ξ ($33,489)",,,"May 23, 2021",Offered,7254.0,17.25,33489.0
29254,"18Ξ ($44,069)",,,"May 21, 2021",Offered,7254.0,18.0,44069.0
29255,"20Ξ ($65,148)",,,"May 17, 2021",Offered,7254.0,20.0,65148.0
29256,"21.99Ξ ($86,184)",,,"May 10, 2021",Offered,7254.0,21.99,86184.0
29257,"22.99Ξ ($75,767)",,,"May 03, 2021",Offered,7254.0,22.99,75767.0
29258,"23.99Ξ ($76,034)",,,"May 03, 2021",Offered,7254.0,23.99,76034.0
29260,"21Ξ ($66,557)",,,"May 03, 2021",Offered,7254.0,21.0,66557.0
29261,"30Ξ ($95,187)",,,"May 03, 2021",Offered,7254.0,30.0,95187.0
29267,"22Ξ ($33,176)",,,"Feb 25, 2021",Offered,7254.0,22.0,33176.0
29275,0.89Ξ ($213),,,"Jul 07, 2020",Offered,7254.0,0.89,213.0
29277,0.99Ξ ($226),,,"Jul 02, 2020",Offered,7254.0,0.99,226.0
29278,1.79Ξ ($361),,,"May 22, 2020",Offered,7254.0,1.79,361.0
29280,0.90Ξ ($405),,,"Jul 23, 2018",Offered,7254.0,0.9,405.0
29283,"24Ξ ($59,106)",,,"Jun 08, 2021",Offered,7255.0,24.0,59106.0
29284,"30Ξ ($117,302)",,,"May 09, 2021",Offered,7255.0,30.0,117302.0
29286,"23.50Ξ ($57,662)",,,"Apr 16, 2021",Offered,7255.0,23.5,57662.0
29288,"19.88Ξ ($49,482)",,,"Apr 16, 2021",Offered,7255.0,19.88,49482.0
29291,"19Ξ ($34,773)",,,"Mar 10, 2021",Offered,7255.0,19.0,34773.0
29293,"20Ξ ($36,702)",,,"Mar 09, 2021",Offered,7255.0,20.0,36702.0
29295,"28Ξ ($44,166)",,,"Feb 25, 2021",Offered,7255.0,28.0,44166.0
29297,"15Ξ ($28,556)",,,"Feb 19, 2021",Offered,7255.0,15.0,28556.0
29298,"24Ξ ($46,431)",,,"Feb 18, 2021",Offered,7255.0,24.0,46431.0
29301,"25Ξ ($4,933)",,,"Apr 28, 2020",Offered,7256.0,25.0,4933.0
29304,"188Ξ ($284,677)",,,"Feb 27, 2021",Offered,7257.0,188.0,284677.0
29305,"111Ξ ($212,957)",,,"Feb 22, 2021",Offered,7257.0,111.0,212957.0
29308,"37Ξ ($26,900)",,,"Dec 29, 2020",Offered,7257.0,37.0,26900.0
29310,"25Ξ ($9,460)",,,"Sep 15, 2020",Offered,7257.0,25.0,9460.0
29312,"9Ξ ($3,269)",,,"Sep 13, 2020",Offered,7257.0,9.0,3269.0
29314,3Ξ ($816),,,"Jul 23, 2020",Offered,7257.0,3.0,816.0
29315,3.75Ξ ($919),,,"Jul 22, 2020",Offered,7257.0,3.75,919.0
29318,3Ξ ($708),,,"Jun 13, 2020",Offered,7257.0,3.0,708.0
29319,3.33Ξ ($789),,,"Jun 07, 2020",Offered,7257.0,3.33,789.0
29320,3.95Ξ ($960),,,"Jun 07, 2020",Offered,7257.0,3.95,960.0
29321,"4.95Ξ ($1,166)",,,"Jun 02, 2020",Offered,7257.0,4.95,1166.0
29322,"7.50Ξ ($1,549)",,,"May 27, 2020",Offered,7257.0,7.5,1549.0
29323,4.50Ξ ($943),,,"May 24, 2020",Offered,7257.0,4.5,943.0
29324,"5Ξ ($1,054)",,,"May 23, 2020",Offered,7257.0,5.0,1054.0
29325,4Ξ ($696),,,"Jan 19, 2020",Offered,7257.0,4.0,696.0
29326,2Ξ ($327),,,"Jan 16, 2020",Offered,7257.0,2.0,327.0
29327,1.35Ξ ($206),,,"Jan 14, 2020",Offered,7257.0,1.35,206.0
29328,1.50Ξ ($215),,,"Jan 13, 2020",Offered,7257.0,1.5,215.0
29329,2.50Ξ ($323),,,"Jan 02, 2020",Offered,7257.0,2.5,323.0
29332,0.45Ξ ($55),,,"Dec 17, 2019",Offered,7257.0,0.45,55.0
29333,1.50Ξ ($222),,,"Nov 26, 2019",Offered,7257.0,1.5,222.0
29335,0.25Ξ ($47),,ark1,"Sep 15, 2019",Offered,7257.0,0.25,47.0
29336,1Ξ ($306),,,"Jul 07, 2019",Offered,7257.0,1.0,306.0
29338,"99.99Ξ ($181,296)",,,"Jul 19, 2021",Offered,7258.0,99.99,181296.0
29343,"59.98Ξ ($250,136)",,,"May 10, 2021",Offered,7258.0,59.98,250136.0
29347,"99.99Ξ ($177,951)",,,"Mar 18, 2021",Offered,7258.0,99.99,177951.0
29351,"44.99Ξ ($60,550)",,,"Feb 28, 2021",Offered,7258.0,44.99,60550.0
29352,"49.99Ξ ($67,342)",,,"Feb 28, 2021",Offered,7258.0,49.99,67342.0
29355,"21Ξ ($34,283)",,,"Feb 08, 2021",Offered,7258.0,21.0,34283.0
29356,"19Ξ ($30,623)",,,"Feb 08, 2021",Offered,7258.0,19.0,30623.0
29357,"17Ξ ($27,025)",,,"Feb 08, 2021",Offered,7258.0,17.0,27025.0
29369,"50Ξ ($107,193)",,,"Jul 11, 2021",Offered,7260.0,50.0,107193.0
29370,"70Ξ ($149,023)",,,"Apr 11, 2021",Offered,7260.0,70.0,149023.0
29372,"50Ξ ($68,681)",,,"Feb 28, 2021",Offered,7260.0,50.0,68681.0
29378,"260Ξ ($567,512)",,,"Apr 12, 2021",Offered,7261.0,260.0,567512.0
29381,"320Ξ ($568,528)",,,"Mar 21, 2021",Offered,7261.0,320.0,568528.0
29383,"145Ξ ($194,661)",,,"Feb 28, 2021",Offered,7261.0,145.0,194661.0
29384,"395Ξ ($641,867)",,,"Feb 25, 2021",Offered,7261.0,395.0,641867.0
29388,"95Ξ ($182,260)",,,"Feb 22, 2021",Offered,7261.0,95.0,182260.0
29389,"140Ξ ($272,385)",,,"Feb 19, 2021",Offered,7261.0,140.0,272385.0
29393,"40.49Ξ ($52,094)",,,"Jan 09, 2021",Offered,7261.0,40.49,52094.0
29396,"33.50Ξ ($18,559)",,,"Nov 22, 2020",Offered,7261.0,33.5,18559.0
29402,"50Ξ ($10,169)",,,"May 14, 2020",Offered,7261.0,50.0,10169.0
29406,2.50Ξ ($312),,,"Dec 28, 2019",Offered,7261.0,2.5,312.0
29407,2.55Ξ ($480),,,"Nov 13, 2019",Offered,7261.0,2.55,480.0
29410,2.85Ξ ($528),,,"Nov 09, 2019",Offered,7261.0,2.85,528.0
29411,3.75Ξ ($699),,,"Nov 04, 2019",Offered,7261.0,3.75,699.0
29421,1Ξ ($298),,,"Sep 18, 2017",Offered,7261.0,1.0,298.0
29422,3.14Ξ ($931),,,"Aug 08, 2017",Offered,7261.0,3.14,931.0
29427,"69Ξ ($198,358)",,,"May 01, 2021",Offered,7262.0,69.0,198358.0
29429,"100Ξ ($182,498)",,,"Mar 18, 2021",Offered,7262.0,100.0,182498.0
29432,"7.50Ξ ($10,002)",,,"Feb 01, 2021",Offered,7263.0,7.5,10002.0
29442,1.99Ξ ($735),,,"Sep 12, 2020",Offered,7263.0,1.99,735.0
29444,"10Ξ ($1,362)",,,"Jan 05, 2020",Offered,7263.0,10.0,1362.0
29448,0.25Ξ ($38),,alxo,"Nov 23, 2019",Offered,7263.0,0.25,38.0
29449,0.40Ξ ($73),,,"Nov 03, 2019",Offered,7263.0,0.4,73.0
29450,0.50Ξ ($91),,,"Oct 13, 2019",Offered,7263.0,0.5,91.0
29452,0.50Ξ ($87),,,"Sep 28, 2019",Offered,7263.0,0.5,87.0
29453,0.75Ξ ($230),,,"Jul 07, 2019",Offered,7263.0,0.75,230.0
29455,"31.31Ξ ($134,944)",,,"May 12, 2021",Offered,7264.0,31.31,134944.0
29457,"26.75Ξ ($92,776)",,,"May 06, 2021",Offered,7264.0,26.75,92776.0
29458,"27Ξ ($88,963)",,,"May 05, 2021",Offered,7264.0,27.0,88963.0
29459,"27.99Ξ ($97,234)",,,"May 04, 2021",Offered,7264.0,27.99,97234.0
29460,"31.31Ξ ($91,333)",,,"May 01, 2021",Offered,7264.0,31.31,91333.0
29461,"33Ξ ($91,445)",,,"Apr 29, 2021",Offered,7264.0,33.0,91445.0
29463,"26.75Ξ ($70,437)",,,"Apr 10, 2021",Offered,7264.0,26.75,70437.0
29464,"27.50Ξ ($72,532)",,,"Apr 27, 2021",Offered,7264.0,27.5,72532.0
29465,"29Ξ ($63,560)",,,"Apr 18, 2021",Offered,7264.0,29.0,63560.0
29467,"24.97Ξ ($53,664)",,,"Apr 18, 2021",Offered,7264.0,24.97,53664.0
29468,"27.99Ξ ($60,154)",,,"Apr 18, 2021",Offered,7264.0,27.99,60154.0
29475,"3.75Ξ ($1,317)",,,"Sep 24, 2020",Offered,7264.0,3.75,1317.0
29476,"10Ξ ($3,771)",,,"Sep 14, 2020",Offered,7264.0,10.0,3771.0
29478,1.50Ξ ($331),,,"May 29, 2020",Offered,7264.0,1.5,331.0
29482,"15.98Ξ ($38,353)",,,"Jun 11, 2021",Offered,7265.0,15.98,38353.0
29485,"14.90Ξ ($36,627)",,,"Jun 11, 2021",Offered,7265.0,14.9,36627.0
29498,"19.48Ξ ($48,235)",,,"Apr 22, 2021",Offered,7265.0,19.48,48235.0
29499,"19.94Ξ ($45,617)",,,"Apr 21, 2021",Offered,7265.0,19.94,45617.0
29501,"20.74Ξ ($45,270)",,,"Apr 12, 2021",Offered,7265.0,20.74,45270.0
29503,"22.69Ξ ($40,884)",,,"Mar 18, 2021",Offered,7265.0,22.69,40884.0
29504,"23.40Ξ ($41,213)",,,"Mar 17, 2021",Offered,7265.0,23.4,41213.0
29505,"24.98Ξ ($44,778)",,,"Mar 16, 2021",Offered,7265.0,24.98,44778.0
29506,"23.90Ξ ($42,718)",,,"Mar 15, 2021",Offered,7265.0,23.9,42718.0
29507,"24.99Ξ ($44,315)",,,"Mar 15, 2021",Offered,7265.0,24.99,44315.0
29511,"21.99Ξ ($40,897)",,,"Mar 15, 2021",Offered,7265.0,21.99,40897.0
29524,"16.90Ξ ($41,035)",,,"May 21, 2021",Offered,7266.0,16.9,41035.0
29526,"39.99Ξ ($83,993)",,,"Apr 05, 2021",Offered,7266.0,39.99,83993.0
29532,0.50Ξ ($153),,,"Jul 07, 2019",Offered,7267.0,0.5,153.0
29534,0.40Ξ ($115),,,"Jul 05, 2019",Offered,7267.0,0.4,115.0
29535,"4Ξ ($1,074)",,,"Jun 16, 2019",Offered,7267.0,4.0,1074.0
29536,0.50Ξ ($123),,,"May 23, 2019",Offered,7267.0,0.5,123.0
29541,"27Ξ ($49,578)",,,"Mar 20, 2021",Offered,7270.0,27.0,49578.0
29543,"12Ξ ($4,153)",,,"Sep 24, 2020",Offered,7270.0,12.0,4153.0
29544,"5Ξ ($1,797)",,,"Sep 13, 2020",Offered,7270.0,5.0,1797.0
29545,2Ξ ($433),,,"May 28, 2020",Offered,7270.0,2.0,433.0
29547,0.25Ξ ($288),,,"Jan 20, 2018",Offered,7270.0,0.25,288.0
29549,0.20Ξ ($63),,,"Aug 22, 2017",Offered,7270.0,0.2,63.0
29551,0.35Ξ ($103),,,"Aug 09, 2017",Offered,7270.0,0.35,103.0
29553,0.30Ξ ($68),,,"Jul 20, 2017",Offered,7270.0,0.3,68.0
29554,0.39Ξ ($76),,,"Jul 19, 2017",Offered,7270.0,0.39,76.0
29562,"21.25Ξ ($40,543)",,,"Jun 22, 2021",Offered,7271.0,21.25,40543.0
29564,"24Ξ ($91,468)",,,"May 08, 2021",Offered,7271.0,24.0,91468.0
29565,"24.50Ξ ($85,374)",,,"May 06, 2021",Offered,7271.0,24.5,85374.0
29566,"26.50Ξ ($89,477)",,,"May 04, 2021",Offered,7271.0,26.5,89477.0
29568,"27.50Ξ ($79,056)",,,"May 01, 2021",Offered,7271.0,27.5,79056.0
29569,"31Ξ ($66,664)",,,"Apr 11, 2021",Offered,7271.0,31.0,66664.0
29571,"34.98Ξ ($62,141)",,,"Mar 16, 2021",Offered,7271.0,34.98,62141.0
29573,"25.80Ξ ($46,590)",,,"Mar 11, 2021",Offered,7271.0,25.8,46590.0
29574,"28.70Ξ ($53,088)",,,"Mar 10, 2021",Offered,7271.0,28.7,53088.0
29575,"32.70Ξ ($59,083)",,,"Mar 10, 2021",Offered,7271.0,32.7,59083.0
29577,"22Ξ ($32,937)",,,"Mar 05, 2021",Offered,7271.0,22.0,32937.0
29580,"25Ξ ($36,792)",,,"Mar 05, 2021",Offered,7271.0,25.0,36792.0
29586,"4.75Ξ ($5,181)",,,"Jan 11, 2021",Offered,7271.0,4.75,5181.0
29588,"4.97Ξ ($5,850)",,,"Jan 08, 2021",Offered,7271.0,4.97,5850.0
29589,"5.55Ξ ($6,668)",,,"Jan 07, 2021",Offered,7271.0,5.55,6668.0
29594,"10Ξ ($3,370)",,,"Sep 23, 2020",Offered,7271.0,10.0,3370.0
29597,"74Ξ ($133,882)",,,"Mar 16, 2021",Offered,7272.0,74.0,133882.0
29604,"69.69Ξ ($123,940)",,,"Mar 15, 2021",Offered,7272.0,69.69,123940.0
29606,"69.99Ξ ($124,474)",,,"Mar 15, 2021",Offered,7272.0,69.99,124474.0
29607,"75Ξ ($141,318)",,,"Mar 15, 2021",Offered,7272.0,75.0,141318.0
29608,"77Ξ ($144,264)",,,"Mar 14, 2021",Offered,7272.0,77.0,144264.0
29609,"78.99Ξ ($146,692)",,,"Mar 14, 2021",Offered,7272.0,78.99,146692.0
29611,"79.99Ξ ($152,886)",,,"Mar 14, 2021",Offered,7272.0,79.99,152886.0
29612,"81.99Ξ ($157,634)",,,"Mar 13, 2021",Offered,7272.0,81.99,157634.0
29613,"82.99Ξ ($158,453)",,,"Mar 13, 2021",Offered,7272.0,82.99,158453.0
29614,"83.99Ξ ($158,763)",,,"Mar 13, 2021",Offered,7272.0,83.99,158763.0
29615,"88.99Ξ ($157,894)",,,"Mar 12, 2021",Offered,7272.0,88.99,157894.0
29617,"150Ξ ($230,009)",,,"Mar 05, 2021",Offered,7272.0,150.0,230009.0
29621,"76Ξ ($114,336)",,,"Mar 02, 2021",Offered,7272.0,76.0,114336.0
29624,"38Ξ ($56,286)",,,"Feb 27, 2021",Offered,7272.0,38.0,56286.0
29627,"40Ξ ($58,782)",,,"Feb 27, 2021",Offered,7272.0,40.0,58782.0
29629,"45Ξ ($65,601)",,,"Feb 26, 2021",Offered,7272.0,45.0,65601.0
29630,"70Ξ ($124,822)",,,"Feb 22, 2021",Offered,7272.0,70.0,124822.0
29631,"99.99Ξ ($166,983)",,,"Feb 06, 2021",Offered,7272.0,99.99,166983.0
29633,"18Ξ ($29,654)",,Pranksy,"Feb 04, 2021",Offered,7272.0,18.0,29654.0
29647,4.2KΞ ($7.46M),,,"Mar 21, 2021",Offered,7273.0,4200.0,7460000.0
29650,"169Ξ ($299,926)",,,"Mar 21, 2021",Offered,7273.0,169.0,299926.0
29666,0.30Ξ ($58),,,"Jul 19, 2017",Offered,7274.0,0.3,58.0
29669,0.29Ξ ($78),,,"Jul 04, 2017",Offered,7275.0,0.29,78.0
29672,0.18Ξ ($50),,,"Jun 27, 2017",Offered,7276.0,0.18,50.0
29681,"15.45Ξ ($27,943)",,,"Feb 17, 2021",Offered,7278.0,15.45,27943.0
29683,"7.99Ξ ($8,477)",,,"Jan 05, 2021",Offered,7278.0,7.99,8477.0
29689,0.99Ξ ($210),,,"Apr 30, 2020",Offered,7278.0,0.99,210.0
29690,1.32Ξ ($224),,,"Jan 17, 2020",Offered,7278.0,1.32,224.0
29691,0.99Ξ ($142),,,"Jan 07, 2020",Offered,7278.0,0.99,142.0
29693,0.60Ξ ($149),,,"May 15, 2019",Offered,7278.0,0.6,149.0
29696,2.15Ξ ($800),,,"Sep 20, 2020",Offered,7279.0,2.15,800.0
29701,1.95Ξ ($743),,,"Sep 18, 2020",Offered,7279.0,1.95,743.0
29705,"8Ξ ($2,947)",,,"Sep 15, 2020",Offered,7279.0,8.0,2947.0
29707,1.75Ξ ($379),,,"May 28, 2020",Offered,7279.0,1.75,379.0
29709,0.20Ξ ($230),,,"Jan 20, 2018",Offered,7279.0,0.2,230.0
29711,0.20Ξ ($63),,,"Aug 22, 2017",Offered,7279.0,0.2,63.0
29713,0.75Ξ ($168),,,"Jul 12, 2017",Offered,7279.0,0.75,168.0
29715,0.39Ξ ($104),,,"Jul 05, 2017",Offered,7279.0,0.39,104.0
29717,0.40Ξ ($122),,,"Jun 24, 2017",Offered,7279.0,0.4,122.0
29720,"28Ξ ($50,511)",,,"Mar 10, 2021",Offered,7280.0,28.0,50511.0
29724,"30Ξ ($54,905)",,,"Mar 10, 2021",Offered,7280.0,30.0,54905.0
29730,0.00Ξ ($0.00),,0x269616,"Jul 18, 2021",Offered,7281.0,0.0,0.0
29733,"19.49Ξ ($37,058)",,,"Jul 17, 2021",Offered,7281.0,19.49,37058.0
29737,"19.99Ξ ($79,455)",,,"May 11, 2021",Offered,7281.0,19.99,79455.0
29739,"16.66Ξ ($67,336)",,0x577ebc,"May 11, 2021",Offered,7281.0,16.66,67336.0
29740,"17.40Ξ ($70,327)",,,"May 11, 2021",Offered,7281.0,17.4,70327.0
29746,"24.80Ξ ($44,568)",,,"Mar 16, 2021",Offered,7281.0,24.8,44568.0
29750,"4.93Ξ ($6,279)",,,"Jan 28, 2021",Offered,7281.0,4.93,6279.0
29754,"3.30Ξ ($1,196)",,,"Sep 13, 2020",Offered,7281.0,3.3,1196.0
29756,0.68Ξ ($120),,,"Jan 19, 2020",Offered,7281.0,0.68,120.0
29758,0.65Ξ ($89),,,"Jan 05, 2020",Offered,7281.0,0.65,89.0
29760,0.46Ξ ($62),,,"Jan 04, 2020",Offered,7281.0,0.46,62.0
29761,0.44Ξ ($59),,,"Dec 30, 2019",Offered,7281.0,0.44,59.0
29762,0.44Ξ ($59),,,"Dec 30, 2019",Offered,7281.0,0.44,59.0
29764,0.42Ξ ($93),,,"Jul 19, 2019",Offered,7281.0,0.42,93.0
29766,0.30Ξ ($68),,,"Jul 18, 2019",Offered,7281.0,0.3,68.0
29767,0.50Ξ ($153),,,"Jul 07, 2019",Offered,7281.0,0.5,153.0
29768,1Ξ ($248),,,"Sep 21, 2018",Offered,7281.0,1.0,248.0
29769,0.20Ξ ($58),,,"Aug 27, 2018",Offered,7281.0,0.2,58.0
29777,0.75Ξ ($230),,,"Jul 07, 2019",Offered,7282.0,0.75,230.0
29780,"29.99Ξ ($56,966)",,,"Jul 16, 2021",Offered,7283.0,29.99,56966.0
29781,"27.99Ξ ($63,074)",,,"May 29, 2021",Offered,7283.0,27.99,63074.0
29782,"32.99Ξ ($126,850)",,,"May 08, 2021",Offered,7283.0,32.99,126850.0
29783,"34.99Ξ ($76,576)",,,"Apr 24, 2021",Offered,7283.0,34.99,76576.0
29786,"27.99Ξ ($71,207)",,,"Apr 22, 2021",Offered,7283.0,27.99,71207.0
29789,"29.99Ξ ($74,486)",,,"Apr 17, 2021",Offered,7283.0,29.99,74486.0
29790,"32.99Ξ ($71,343)",,,"Apr 13, 2021",Offered,7283.0,32.99,71343.0
29800,3Ξ ($807),,,"Jul 13, 2019",Offered,7285.0,3.0,807.0
29803,0.05Ξ ($28),,,"May 29, 2018",Offered,7286.0,0.05,28.0
29804,1Ξ ($971),,,"Feb 03, 2018",Offered,7286.0,1.0,971.0
29805,0.10Ξ ($126),,,"Jan 12, 2018",Offered,7286.0,0.1,126.0
29806,0.25Ξ ($65),,,"Sep 17, 2017",Offered,7286.0,0.25,65.0
29815,"19Ξ ($39,640)",,,"Jul 10, 2021",Offered,7289.0,19.0,39640.0
29816,"19.25Ξ ($40,682)",,,"Jul 08, 2021",Offered,7289.0,19.25,40682.0
29819,"19.50Ξ ($41,497)",,,"Jun 28, 2021",Offered,7289.0,19.5,41497.0
29820,"20.50Ξ ($70,212)",,,"May 18, 2021",Offered,7289.0,20.5,70212.0
29821,"21Ξ ($77,975)",,,"May 15, 2021",Offered,7289.0,21.0,77975.0
29822,"23Ξ ($86,176)",,,"May 13, 2021",Offered,7289.0,23.0,86176.0
29823,"24Ξ ($93,268)",,,"May 09, 2021",Offered,7289.0,24.0,93268.0
29824,"26Ξ ($91,855)",,,"May 08, 2021",Offered,7289.0,26.0,91855.0
29825,"27Ξ ($85,574)",,,"May 03, 2021",Offered,7289.0,27.0,85574.0
29829,"24.25Ξ ($70,992)",,,"May 02, 2021",Offered,7289.0,24.25,70992.0
29830,"24.50Ξ ($72,016)",,,"May 02, 2021",Offered,7289.0,24.5,72016.0
29831,"24.90Ξ ($72,635)",,,"May 01, 2021",Offered,7289.0,24.9,72635.0
29834,"25Ξ ($69,819)",,,"Apr 29, 2021",Offered,7289.0,25.0,69819.0
29835,"26Ξ ($68,573)",,,"Apr 27, 2021",Offered,7289.0,26.0,68573.0
29836,"25Ξ ($57,762)",,,"Apr 20, 2021",Offered,7289.0,25.0,57762.0
29837,"27Ξ ($59,486)",,,"Apr 19, 2021",Offered,7289.0,27.0,59486.0
29838,"30Ξ ($70,741)",,,"Apr 17, 2021",Offered,7289.0,30.0,70741.0
29839,"35Ξ ($86,365)",,,"Apr 15, 2021",Offered,7289.0,35.0,86365.0
29841,"15.50Ξ ($29,803)",,,"Apr 01, 2021",Offered,7289.0,15.5,29803.0
29844,"27Ξ ($49,586)",,,"Mar 30, 2021",Offered,7289.0,27.0,49586.0
29848,"27Ξ ($47,129)",,,"Mar 08, 2021",Offered,7290.0,27.0,47129.0
29852,"24Ξ ($38,634)",,,"Mar 03, 2021",Offered,7290.0,24.0,38634.0
29856,"20Ξ ($32,379)",,,"Mar 03, 2021",Offered,7290.0,20.0,32379.0
29858,2.10Ξ ($516),,,"Jul 08, 2017",Offered,7290.0,2.1,516.0
29862,"100Ξ ($151,871)",,,"Mar 05, 2021",Offered,7292.0,100.0,151871.0
29864,"100Ξ ($36,375)",,,"Sep 15, 2020",Offered,7292.0,100.0,36375.0
29865,"50Ξ ($18,654)",,,"Sep 12, 2020",Offered,7292.0,50.0,18654.0
29867,"20Ξ ($2,874)",,,"Jan 11, 2020",Offered,7292.0,20.0,2874.0
29868,"6Ξ ($1,856)",,,"Jun 22, 2019",Offered,7292.0,6.0,1856.0
29869,"7Ξ ($1,880)",,,"Jun 16, 2019",Offered,7292.0,7.0,1880.0
29870,1.50Ξ ($247),,,"Apr 13, 2019",Offered,7292.0,1.5,247.0
29871,0.95Ξ ($132),,,"Mar 06, 2019",Offered,7292.0,0.95,132.0
29872,0.97Ξ ($137),,,"Dec 30, 2018",Offered,7292.0,0.97,137.0
29876,0.30Ξ ($384),,,"Jan 15, 2018",Offered,7292.0,0.3,384.0
29877,0.33Ξ ($422),,,"Jan 15, 2018",Offered,7292.0,0.33,422.0
29878,0.35Ξ ($243),,,"Dec 14, 2017",Offered,7292.0,0.35,243.0
29888,0.10Ξ ($57),,,"May 29, 2018",Offered,7295.0,0.1,57.0
29891,1.38Ξ ($262),,,"Jul 11, 2017",Offered,7296.0,1.38,262.0
29898,"29.50Ξ ($64,272)",,,"Jul 10, 2021",Offered,7298.0,29.5,64272.0
29899,"25Ξ ($68,082)",,,"May 21, 2021",Offered,7298.0,25.0,68082.0
29901,"35Ξ ($63,092)",,,"Feb 22, 2021",Offered,7298.0,35.0,63092.0
29903,"24.68Ξ ($43,216)",,,"Feb 16, 2021",Offered,7298.0,24.68,43216.0
29906,"6.20Ξ ($2,147)",,,"Sep 25, 2020",Offered,7298.0,6.2,2147.0
29908,1.50Ξ ($258),,,"Jan 19, 2020",Offered,7298.0,1.5,258.0
29914,"5.50Ξ ($1,996)",,,"Sep 16, 2020",Offered,7299.0,5.5,1996.0
29915,"6.50Ξ ($2,377)",,,"Sep 15, 2020",Offered,7299.0,6.5,2377.0
29917,2.75Ξ ($625),,,"Jun 28, 2020",Offered,7299.0,2.75,625.0
29919,3.50Ξ ($826),,,"Jun 14, 2020",Offered,7299.0,3.5,826.0
29921,0.00Ξ ($0.00),,0x000000,"Jun 14, 2020",Offered,7299.0,0.0,0.0
29924,1.45Ξ ($344),,,"Jun 13, 2020",Offered,7299.0,1.45,344.0
29928,1.75Ξ ($419),,,"Jun 03, 2020",Offered,7299.0,1.75,419.0
29939,"1Ξ ($1,037)",,,"Jan 19, 2018",Offered,7303.0,1.0,1037.0
29941,"46Ξ ($105,461)",,,"Jul 06, 2021",Offered,7304.0,46.0,105461.0
29945,"26.40Ξ ($35,590)",,,"Feb 28, 2021",Offered,7304.0,26.4,35590.0
29946,"26.98Ξ ($38,994)",,,"Feb 28, 2021",Offered,7304.0,26.98,38994.0
29947,"33Ξ ($55,307)",,,"Feb 24, 2021",Offered,7304.0,33.0,55307.0
29948,"42Ξ ($67,581)",,,"Feb 23, 2021",Offered,7304.0,42.0,67581.0
29950,"32Ξ ($59,412)",,,"Feb 22, 2021",Offered,7304.0,32.0,59412.0
29951,"28Ξ ($54,662)",,,"Feb 21, 2021",Offered,7304.0,28.0,54662.0
29953,"10Ξ ($17,201)",,,"Feb 15, 2021",Offered,7304.0,10.0,17201.0
