,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
1998,"34Ξ ($57,698)",0xb5696e,,"Mar 27, 2021",Bid,5175.0,34.0,57698.0
2012,0.40Ξ ($123),Pranksy,,"Jul 07, 2019",Bid,5175.0,0.4,123.0
2015,"20Ξ ($49,571)",wookie.e…,,"Apr 26, 2021",Bid Withdrawn,5176.0,20.0,49571.0
2016,"20Ξ ($49,571)",wookie.e…,,"Apr 26, 2021",Bid,5176.0,20.0,49571.0
2023,"20Ξ ($33,686)",0x4c1caa,,"Mar 29, 2021",Bid Withdrawn,5176.0,20.0,33686.0
2024,"20Ξ ($33,678)",0x4c1caa,,"Mar 29, 2021",Bid,5176.0,20.0,33678.0
2042,"28Ξ ($59,998)",0x052564,,"Apr 12, 2021",Bid Withdrawn,5177.0,28.0,59998.0
2043,"28Ξ ($60,033)",0x052564,,"Apr 11, 2021",Bid,5177.0,28.0,60033.0
2054,0.20Ξ ($43),Dude_Nak…,,"May 01, 2020",Bid Withdrawn,5177.0,0.2,43.0
2055,0.20Ξ ($25),Dude_Nak…,,"Dec 28, 2019",Bid,5177.0,0.2,25.0
2084,0.50Ξ ($114),0xc1894e,,"Jul 15, 2019",Bid Withdrawn,5180.0,0.5,114.0
2085,0.50Ξ ($153),0xc1894e,,"Jul 07, 2019",Bid,5180.0,0.5,153.0
2096,0.01Ξ ($23),0x0160fd,,"Apr 06, 2021",Bid,5181.0,0.01,23.0
2097,<0.01Ξ ($0),0x4c3c37,,"Mar 05, 2021",Bid,5181.0,0.01,0.0
2098,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 15, 2020",Bid,5181.0,0.01,0.01
2104,0.35Ξ ($66),0xa0a59c,,"Jul 17, 2017",Bid,5181.0,0.35,66.0
2106,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,5181.0,0.05,13.0
2111,"23Ξ ($53,091)",0xcb8c01,,"Jul 06, 2021",Bid,5182.0,23.0,53091.0
2123,"1.75Ξ ($3,407)",askone.e…,,"Feb 21, 2021",Bid Withdrawn,5182.0,1.75,3407.0
2124,"1.75Ξ ($3,510)",askone.e…,,"Feb 20, 2021",Bid,5182.0,1.75,3510.0
2127,1Ξ ($245),0xcd2c66,,"Jun 11, 2020",Bid,5182.0,1.0,245.0
2154,"21Ξ ($43,925)",0xb5696e,,"Apr 07, 2021",Bid Withdrawn,5185.0,21.0,43925.0
2155,"21Ξ ($44,571)",0xb5696e,,"Apr 06, 2021",Bid,5185.0,21.0,44571.0
2156,0.06Ξ ($15),0x717403,,"Jun 26, 2017",Bid,5185.0,0.06,15.0
2157,0.06Ξ ($15),0x9be1c7,,"Jun 26, 2017",Bid,5185.0,0.06,15.0
2159,0.50Ξ ($643),0xe00872,,"Jan 09, 2021",Bid,5186.0,0.5,643.0
2162,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,5186.0,0.05,14.0
2193,1.20Ξ ($244),AZonneve…,,"May 25, 2020",Bid,5188.0,1.2,244.0
2200,"19.50Ξ ($40,751)",davecorp…,,"Jun 28, 2021",Bid Withdrawn,5189.0,19.5,40751.0
2201,"19.50Ξ ($40,271)",davecorp…,,"Jun 28, 2021",Bid,5189.0,19.5,40271.0
2206,"16.25Ξ ($37,243)",0x4affe1,,"Jun 18, 2021",Bid Withdrawn,5189.0,16.25,37243.0
2207,"16.25Ξ ($38,121)",0x4affe1,,"Jun 18, 2021",Bid,5189.0,16.25,38121.0
2216,"20.24Ξ ($67,617)",0x64756a,,"May 05, 2021",Bid Withdrawn,5189.0,20.24,67617.0
2222,"20.24Ξ ($64,364)",0x64756a,,"May 03, 2021",Bid,5189.0,20.24,64364.0
2228,"8Ξ ($14,432)",0xc9b7f8,,"Mar 10, 2021",Bid Withdrawn,5189.0,8.0,14432.0
2231,"8Ξ ($14,735)",0xc9b7f8,,"Mar 09, 2021",Bid,5189.0,8.0,14735.0
2254,"1Ξ ($1,281)",0xf1b658,,"Jan 28, 2021",Bid Withdrawn,5190.0,1.0,1281.0
2255,"1Ξ ($1,220)",0xf1b658,,"Jan 17, 2021",Bid,5190.0,1.0,1220.0
2256,0.03Ξ ($37),Kenney,,"Jan 17, 2021",Bid,5190.0,0.03,37.0
2261,2.50Ξ ($483),VonMises,,"Apr 27, 2020",Bid Withdrawn,5191.0,2.5,483.0
2262,2.50Ξ ($491),VonMises,,"Apr 26, 2020",Bid,5191.0,2.5,491.0
2263,1.50Ξ ($299),Pranksy,,"Apr 26, 2020",Bid Withdrawn,5191.0,1.5,299.0
2264,1.50Ξ ($289),Pranksy,,"Apr 26, 2020",Bid,5191.0,1.5,289.0
2269,0.05Ξ ($16),0x7760e0,,"Jun 28, 2017",Bid,5192.0,0.05,16.0
2280,"5Ξ ($6,806)",sumrtime…,,"Jan 29, 2021",Bid Withdrawn,5194.0,5.0,6806.0
2281,"5Ξ ($6,806)",sumrtime…,,"Jan 29, 2021",Bid,5194.0,5.0,6806.0
2318,"5.65Ξ ($1,948)",Deeze,,"Oct 03, 2020",Bid Withdrawn,5196.0,5.65,1948.0
2319,"5.65Ξ ($1,948)",Deeze,,"Oct 03, 2020",Bid,5196.0,5.65,1948.0
2329,"26Ξ ($52,404)",0x2c9f8c,,"Jul 13, 2021",Bid Withdrawn,5197.0,26.0,52404.0
2330,"26Ξ ($56,050)",0x2c9f8c,,"Jul 12, 2021",Bid,5197.0,26.0,56050.0
2331,"24.22Ξ ($55,174)",point-gr…,,"Jul 08, 2021",Bid Withdrawn,5197.0,24.22,55174.0
2332,"24.22Ξ ($56,029)",point-gr…,,"Jul 07, 2021",Bid,5197.0,24.22,56029.0
2334,"22.22Ξ ($51,410)",0xb85eaf,,"Jul 06, 2021",Bid,5197.0,22.22,51410.0
2345,"15Ξ ($24,405)",0x0e4437,,"Feb 07, 2021",Bid,5197.0,15.0,24405.0
2349,"4.65Ξ ($1,631)",0x754fe6,,"Oct 08, 2020",Bid Withdrawn,5197.0,4.65,1631.0
2354,0.12Ξ ($21),7478,,"Jan 22, 2020",Bid Withdrawn,5197.0,0.12,21.0
2355,0.12Ξ ($22),7478,,"Jan 18, 2020",Bid,5197.0,0.12,22.0
2370,0.25Ξ ($38),Goop,,"Nov 23, 2019",Bid Withdrawn,5198.0,0.25,38.0
2372,0.25Ξ ($38),Goop,,"Nov 23, 2019",Bid,5198.0,0.25,38.0
2385,"7.50Ξ ($13,139)",0xf7c889,,"Feb 15, 2021",Bid Withdrawn,5201.0,7.5,13139.0
2386,"7.50Ξ ($12,822)",0xf7c889,,"Feb 15, 2021",Bid,5201.0,7.5,12822.0
2401,"16.60Ξ ($66,828)",wookie.e…,,"May 11, 2021",Bid,5202.0,16.6,66828.0
2407,0.10Ξ ($28),0x7760e0,,"Jul 02, 2017",Bid,5203.0,0.1,28.0
2408,0.10Ξ ($26),0x00bd3a,,"Jul 01, 2017",Bid,5203.0,0.1,26.0
2410,"13Ξ ($21,131)",0xa7eba7,,"Mar 03, 2021",Bid Withdrawn,5204.0,13.0,21131.0
2411,"13Ξ ($21,131)",0xa7eba7,,"Mar 03, 2021",Bid,5204.0,13.0,21131.0
2412,"12.50Ξ ($20,318)",0x81d98b,,"Mar 03, 2021",Bid,5204.0,12.5,20318.0
2413,"12Ξ ($20,819)",0xa7eba7,,"Feb 09, 2021",Bid,5204.0,12.0,20819.0
2414,"10Ξ ($17,237)",0xa7eba7,,"Feb 08, 2021",Bid Withdrawn,5204.0,10.0,17237.0
2415,"10Ξ ($17,142)",0xa7eba7,,"Feb 08, 2021",Bid,5204.0,10.0,17142.0
2416,"9Ξ ($6,610)",0x4fa27c,,"Jan 02, 2021",Bid Withdrawn,5204.0,9.0,6610.0
2417,"9Ξ ($6,684)",0x4fa27c,,"Jan 01, 2021",Bid,5204.0,9.0,6684.0
2418,"8.50Ξ ($6,260)",CPyrc,,"Dec 31, 2020",Bid,5204.0,8.5,6260.0
2419,"7Ξ ($5,130)",Hex,,"Dec 31, 2020",Bid Withdrawn,5204.0,7.0,5130.0
2420,"7Ξ ($5,133)",Hex,,"Dec 30, 2020",Bid,5204.0,7.0,5133.0
2421,"5Ξ ($3,059)",6373D,,"Dec 25, 2020",Bid Withdrawn,5204.0,5.0,3059.0
2422,"5Ξ ($3,249)",6373D,,"Dec 20, 2020",Bid,5204.0,5.0,3249.0
2423,"2.20Ξ ($1,430)",Hex,,"Dec 20, 2020",Bid,5204.0,2.2,1430.0
2424,0.05Ξ ($15),0x7760e0,,"Jun 29, 2017",Bid Withdrawn,5204.0,0.05,15.0
2425,0.05Ξ ($16),0x7760e0,,"Jun 28, 2017",Bid,5204.0,0.05,16.0
2426,0.05Ξ ($16),0x717403,,"Jun 28, 2017",Bid Withdrawn,5204.0,0.05,16.0
2427,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,5204.0,0.05,14.0
2430,"12Ξ ($25,051)",0x516358,,"Apr 04, 2021",Bid Withdrawn,5206.0,12.0,25051.0
2431,"12Ξ ($24,150)",0x516358,,"Apr 04, 2021",Bid,5206.0,12.0,24150.0
2435,"8Ξ ($10,538)",0xe369a8,,"Feb 01, 2021",Bid Withdrawn,5208.0,8.0,10538.0
2436,"8Ξ ($10,569)",0xe369a8,,"Jan 31, 2021",Bid,5208.0,8.0,10569.0
2437,"7.50Ξ ($10,115)",0xe369a8,,"Jan 30, 2021",Bid Withdrawn,5208.0,7.5,10115.0
2438,"7.50Ξ ($9,975)",0xe369a8,,"Jan 29, 2021",Bid,5208.0,7.5,9975.0
2444,"2Ξ ($1,290)",0xcb28f9,,"Dec 20, 2020",Bid Withdrawn,5209.0,2.0,1290.0
2446,"2Ξ ($1,297)",0xcb28f9,,"Dec 18, 2020",Bid,5209.0,2.0,1297.0
2449,"1.75Ξ ($1,161)",CPyrc,,"Dec 17, 2020",Bid,5209.0,1.75,1161.0
2478,"35Ξ ($62,962)",0x36d1b7,,"Mar 21, 2021",Bid Withdrawn,5211.0,35.0,62962.0
2479,"35Ξ ($62,898)",0x36d1b7,,"Mar 21, 2021",Bid,5211.0,35.0,62898.0
2480,"14Ξ ($24,605)",0xe369a8,,"Feb 12, 2021",Bid Withdrawn,5211.0,14.0,24605.0
2481,"14Ξ ($25,112)",0xe369a8,,"Feb 11, 2021",Bid,5211.0,14.0,25112.0
2482,"12Ξ ($16,289)",0xe369a8,,"Jan 31, 2021",Bid Withdrawn,5211.0,12.0,16289.0
2483,"12Ξ ($16,412)",0xe369a8,,"Jan 31, 2021",Bid,5211.0,12.0,16412.0
2484,"10Ξ ($13,482)",Party,,"Jan 28, 2021",Bid Withdrawn,5211.0,10.0,13482.0
2485,"10Ξ ($12,406)",Party,,"Jan 28, 2021",Bid,5211.0,10.0,12406.0
2486,"9Ξ ($11,564)",0x05dfd4,,"Jan 27, 2021",Bid Withdrawn,5211.0,9.0,11564.0
2487,"9Ξ ($11,242)",0x05dfd4,,"Jan 27, 2021",Bid,5211.0,9.0,11242.0
2488,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,5211.0,0.05,14.0
2494,"16.50Ξ ($32,283)",opal.eth,,"Feb 19, 2021",Bid Withdrawn,5212.0,16.5,32283.0
2496,"16.50Ξ ($32,274)",opal.eth,,"Feb 19, 2021",Bid,5212.0,16.5,32274.0
2497,"15Ξ ($29,378)",opal.eth,,"Feb 19, 2021",Bid Withdrawn,5212.0,15.0,29378.0
2498,"15Ξ ($29,378)",opal.eth,,"Feb 19, 2021",Bid,5212.0,15.0,29378.0
2505,"5Ξ ($1,734)",Carlini8,,"Oct 06, 2020",Bid Withdrawn,5212.0,5.0,1734.0
2506,"5Ξ ($1,756)",Carlini8,,"Oct 06, 2020",Bid,5212.0,5.0,1756.0
2510,"30Ξ ($59,995)",0xa9e2af,,"Jul 13, 2021",Bid,5213.0,30.0,59995.0
2511,"28.50Ξ ($56,995)",0xa9e2af,,"Jul 13, 2021",Bid Withdrawn,5213.0,28.5,56995.0
2513,"28.50Ξ ($57,235)",0xa9e2af,,"Jul 13, 2021",Bid,5213.0,28.5,57235.0
2514,"27Ξ ($57,884)",0xdb4df0,,"Jul 12, 2021",Bid,5213.0,27.0,57884.0
2515,"28Ξ ($60,028)",0xdb4df0,,"Jul 11, 2021",Bid Withdrawn,5213.0,28.0,60028.0
2517,"28Ξ ($59,248)",0xdb4df0,,"Jul 10, 2021",Bid,5213.0,28.0,59248.0
2526,0.20Ξ ($30),Goop,,"Nov 23, 2019",Bid Withdrawn,5213.0,0.2,30.0
2527,0.20Ξ ($30),Goop,,"Nov 23, 2019",Bid,5213.0,0.2,30.0
2528,0.30Ξ ($335),0x0a4eaf…,,"Jan 07, 2018",Bid Withdrawn,5213.0,0.3,335.0
2529,0.30Ξ ($91),0x0a4eaf…,,"Nov 03, 2017",Bid,5213.0,0.3,91.0
2530,0.05Ξ ($14),0x717403,,"Jun 30, 2017",Bid Withdrawn,5213.0,0.05,14.0
2531,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,5213.0,0.05,13.0
2534,"21Ξ ($39,573)",0x6caae6,,"Jul 17, 2021",Bid,5214.0,21.0,39573.0
2536,"22Ξ ($41,518)",punksded…,,"Mar 13, 2021",Bid Withdrawn,5215.0,22.0,41518.0
2538,"22Ξ ($39,114)",punksded…,,"Mar 12, 2021",Bid,5215.0,22.0,39114.0
2541,"12.20Ξ ($23,894)",0xeb725f,,"Feb 19, 2021",Bid Withdrawn,5215.0,12.2,23894.0
2543,"12.20Ξ ($23,996)",0xeb725f,,"Feb 19, 2021",Bid,5215.0,12.2,23996.0
2545,"12Ξ ($23,602)",0x97db27,,"Feb 19, 2021",Bid,5215.0,12.0,23602.0
2551,0.30Ξ ($47),Snowfro,,"Apr 29, 2019",Bid Withdrawn,5216.0,0.3,47.0
2552,0.30Ξ ($47),Snowfro,,"Apr 29, 2019",Bid,5216.0,0.3,47.0
2556,"1.50Ξ ($2,754)",beautifu…,,"Mar 09, 2021",Bid Withdrawn,5217.0,1.5,2754.0
2557,"1.50Ξ ($2,603)",beautifu…,,"Mar 08, 2021",Bid,5217.0,1.5,2603.0
2562,"180Ξ ($312,727)",0x99b57c,,"Feb 11, 2021",Bid Withdrawn,5217.0,180.0,312727.0
2563,"180Ξ ($311,441)",0x99b57c,,"Feb 11, 2021",Bid,5217.0,180.0,311441.0
2569,"50Ξ ($18,195)",DANNY,,"Sep 11, 2020",Bid Withdrawn,5217.0,50.0,18195.0
2570,"50Ξ ($18,295)",DANNY,,"Sep 11, 2020",Bid,5217.0,50.0,18295.0
2571,"4.50Ξ ($1,068)",0x037b22,,"Jun 03, 2020",Bid Withdrawn,5217.0,4.5,1068.0
2572,"4.50Ξ ($1,066)",0x037b22,,"Jun 02, 2020",Bid,5217.0,4.5,1066.0
2573,"7Ξ ($1,001)",TokenAng…,,"Jan 07, 2020",Bid Withdrawn,5217.0,7.0,1001.0
2574,7Ξ ($937),TokenAng…,,"Jan 04, 2020",Bid,5217.0,7.0,937.0
2579,0.30Ξ ($208),0x7eb46d,,"Dec 14, 2017",Bid Withdrawn,5217.0,0.3,208.0
2580,0.30Ξ ($210),0x7eb46d,,"Dec 13, 2017",Bid,5217.0,0.3,210.0
2583,0.05Ξ ($16),0x7760e0,,"Jun 28, 2017",Bid,5217.0,0.05,16.0
2588,"9Ξ ($5,330)",2pac,,"Nov 23, 2020",Bid Withdrawn,5219.0,9.0,5330.0
2589,"9Ξ ($5,263)",2pac,,"Nov 23, 2020",Bid,5219.0,9.0,5263.0
2590,0.05Ξ ($15),0x717403,,"Jun 29, 2017",Bid Withdrawn,5219.0,0.05,15.0
2591,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,5219.0,0.05,14.0
2600,1Ξ ($349),0xf9728b,,"Oct 03, 2020",Bid Withdrawn,5220.0,1.0,349.0
2610,1Ξ ($354),0xf9728b,,"Sep 26, 2020",Bid,5220.0,1.0,354.0
2617,"24.50Ξ ($41,637)",0x62bdc6,,"Mar 23, 2021",Bid Withdrawn,5221.0,24.5,41637.0
2619,"24.50Ξ ($41,924)",0x62bdc6,,"Mar 23, 2021",Bid,5221.0,24.5,41924.0
2620,"24Ξ ($40,312)",0xf3016b,,"Mar 23, 2021",Bid,5221.0,24.0,40312.0
2622,"22.50Ξ ($37,624)",0xddfdcb,,"Mar 23, 2021",Bid,5221.0,22.5,37624.0
2625,0.05Ξ ($14),0x7760e0,,"Jul 02, 2017",Bid,5221.0,0.05,14.0
2633,0.10Ξ ($20),Pixls,,"May 26, 2020",Bid Withdrawn,5222.0,0.1,20.0
2635,0.10Ξ ($20),Pixls,,"May 26, 2020",Bid,5222.0,0.1,20.0
2636,0.10Ξ ($20),0x0553de,,"May 26, 2020",Bid,5222.0,0.1,20.0
2641,"20Ξ ($50,720)",0xa7bd74,,"Jun 10, 2021",Bid Withdrawn,5223.0,20.0,50720.0
2642,"20Ξ ($52,031)",0xa7bd74,,"May 31, 2021",Bid,5223.0,20.0,52031.0
2643,"20Ξ ($50,844)",levelone…,,"May 31, 2021",Bid Withdrawn,5223.0,20.0,50844.0
2644,"20Ξ ($47,094)",levelone…,,"May 31, 2021",Bid,5223.0,20.0,47094.0
2645,"18Ξ ($43,081)",0x95863c,,"May 31, 2021",Bid,5223.0,18.0,43081.0
2646,"17Ξ ($40,687)",0xa7bd74,,"May 30, 2021",Bid,5223.0,17.0,40687.0
2648,"1.50Ξ ($1,105)",ddaavvee,,"Dec 30, 2020",Bid Withdrawn,5223.0,1.5,1105.0
2649,"1.50Ξ ($1,092)",ddaavvee,,"Dec 29, 2020",Bid,5223.0,1.5,1092.0
2650,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,5223.0,0.05,13.0
2653,"26.50Ξ ($56,987)",0xff70ec,,"Apr 11, 2021",Bid Withdrawn,5224.0,26.5,56987.0
2656,"26.50Ξ ($56,836)",0xff70ec,,"Apr 11, 2021",Bid,5224.0,26.5,56836.0
2667,0.12Ξ ($21),0x4c1bd9…,,"May 09, 2019",Bid Withdrawn,5225.0,0.12,21.0
2668,0.12Ξ ($21),0x4c1bd9…,,"May 09, 2019",Bid,5225.0,0.12,21.0
2694,"13Ξ ($26,863)",Loopify,,"Apr 04, 2021",Bid Withdrawn,5227.0,13.0,26863.0
2696,"13Ξ ($26,863)",Loopify,,"Apr 04, 2021",Bid,5227.0,13.0,26863.0
2698,"16.50Ξ ($29,507)",0x0b8f4c,,"Mar 30, 2021",Bid Withdrawn,5227.0,16.5,29507.0
2699,"16.50Ξ ($27,971)",0x0b8f4c,,"Mar 29, 2021",Bid,5227.0,16.5,27971.0
2700,"16Ξ ($27,160)",0x62bdc6,,"Mar 28, 2021",Bid Withdrawn,5227.0,16.0,27160.0
2701,"16Ξ ($27,041)",0x62bdc6,,"Mar 28, 2021",Bid,5227.0,16.0,27041.0
2714,"15Ξ ($61,988)",0xb198dd,,"May 10, 2021",Bid Withdrawn,5228.0,15.0,61988.0
2716,"15Ξ ($61,988)",0xb198dd,,"May 10, 2021",Bid,5228.0,15.0,61988.0
2724,1Ξ ($349),0xf9728b,,"Oct 03, 2020",Bid Withdrawn,5228.0,1.0,349.0
2733,1Ξ ($354),0xf9728b,,"Sep 26, 2020",Bid,5228.0,1.0,354.0
2784,0.25Ξ ($45),GtC,,"Sep 03, 2019",Bid,5229.0,0.25,45.0
2787,"4Ξ ($7,332)",TJ2010,,"Mar 30, 2021",Bid Withdrawn,5230.0,4.0,7332.0
2788,"4Ξ ($2,933)",TJ2010,,"Dec 28, 2020",Bid,5230.0,4.0,2933.0
2790,0.55Ξ ($122),0x33f848,,"Oct 04, 2018",Bid Withdrawn,5230.0,0.55,122.0
2792,0.55Ξ ($122),0x33f848,,"Oct 04, 2018",Bid,5230.0,0.55,122.0
2800,0.22Ξ ($67),0x4960c4…,,"Oct 30, 2017",Bid Withdrawn,5230.0,0.22,67.0
2802,0.22Ξ ($74),0x4960c4…,,"Oct 15, 2017",Bid,5230.0,0.22,74.0
2803,0.20Ξ ($67),0x4960c4…,,"Oct 15, 2017",Bid Withdrawn,5230.0,0.2,67.0
2805,0.20Ξ ($68),0x4960c4…,,"Oct 14, 2017",Bid,5230.0,0.2,68.0
2812,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,5230.0,0.05,14.0
2819,0.13Ξ ($215),0xe94997,,"Mar 07, 2021",Bid Withdrawn,5232.0,0.13,215.0
2820,0.13Ξ ($217),0xe94997,,"Mar 07, 2021",Bid,5232.0,0.13,217.0
2821,0.12Ξ ($86),Dude_Nak…,,"Mar 11, 2018",Bid Withdrawn,5232.0,0.12,86.0
2822,0.12Ξ ($87),Dude_Nak…,,"Mar 09, 2018",Bid,5232.0,0.12,87.0
2823,0.05Ξ ($16),0x7760e0,,"Jun 28, 2017",Bid,5232.0,0.05,16.0
2827,"24Ξ ($45,756)",0x22c649,,"Feb 21, 2021",Bid Withdrawn,5233.0,24.0,45756.0
2828,"24Ξ ($45,756)",0x22c649,,"Feb 21, 2021",Bid,5233.0,24.0,45756.0
2831,"13.75Ξ ($26,961)",0x665b88,,"Feb 21, 2021",Bid Withdrawn,5233.0,13.75,26961.0
2834,"13.75Ξ ($26,694)",0x665b88,,"Feb 21, 2021",Bid,5233.0,13.75,26694.0
2845,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 14, 2020",Bid,5233.0,0.01,0.01
2846,0.50Ξ ($83),robers,,"Apr 10, 2020",Bid Withdrawn,5233.0,0.5,83.0
2847,0.50Ξ ($86),robers,,"Apr 22, 2019",Bid,5233.0,0.5,86.0
2853,"350Ξ ($564,760)",0xfb5251,,"Mar 04, 2021",Bid,5234.0,350.0,564760.0
2857,"140Ξ ($211,117)",jmg,,"Feb 25, 2021",Bid,5234.0,140.0,211117.0
2858,"40Ξ ($65,776)",0xe281b9,,"Feb 25, 2021",Bid,5234.0,40.0,65776.0
2875,"12Ξ ($2,407)",Pranksy,,"May 16, 2020",Bid Withdrawn,5234.0,12.0,2407.0
2877,"12Ξ ($2,387)",Pranksy,,"May 16, 2020",Bid,5234.0,12.0,2387.0
2879,0.13Ξ ($36),0x717403,,"Jun 25, 2017",Bid,5234.0,0.13,36.0
2880,0.13Ξ ($42),0x948a10,,"Jun 23, 2017",Bid,5234.0,0.13,42.0
2881,0.12Ξ ($41),0x5b098b,,"Jun 23, 2017",Bid,5234.0,0.12,41.0
2884,0.05Ξ ($14),0x7760e0,,"Jul 04, 2017",Bid Withdrawn,5235.0,0.05,14.0
2885,0.05Ξ ($14),0x7760e0,,"Jul 02, 2017",Bid,5235.0,0.05,14.0
2889,"14Ξ ($36,310)",0xfd7e83,,"Jun 10, 2021",Bid Withdrawn,5237.0,14.0,36310.0
2890,"14Ξ ($35,286)",0xfd7e83,,"Jun 10, 2021",Bid,5237.0,14.0,35286.0
2909,0.48Ξ ($84),Kataster…,,"Apr 22, 2020",Bid Withdrawn,5237.0,0.48,84.0
2911,0.48Ξ ($82),Kataster…,,"Apr 21, 2020",Bid,5237.0,0.48,82.0
2918,"25Ξ ($42,760)",0xcc72f7,,"Mar 23, 2021",Bid,5238.0,25.0,42760.0
2919,"20Ξ ($34,208)",0xcc72f7,,"Mar 23, 2021",Bid Withdrawn,5238.0,20.0,34208.0
2921,"20Ξ ($35,433)",0xcc72f7,,"Mar 22, 2021",Bid,5238.0,20.0,35433.0
2950,"15Ξ ($31,064)",0xc7ded8,,"Apr 05, 2021",Bid Withdrawn,5240.0,15.0,31064.0
2951,"15Ξ ($25,054)",0xc7ded8,,"Mar 06, 2021",Bid,5240.0,15.0,25054.0
2954,1.25Ξ ($255),Pranksy,,"May 25, 2020",Bid Withdrawn,5240.0,1.25,255.0
2955,1.25Ξ ($258),Pranksy,,"May 24, 2020",Bid,5240.0,1.25,258.0
2979,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,5241.0,0.05,14.0
2980,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,5241.0,0.05,14.0
2982,"5Ξ ($7,078)",dbm.eth,,"Feb 28, 2021",Bid Withdrawn,5242.0,5.0,7078.0
2983,"5Ξ ($9,228)",dbm.eth,,"Feb 17, 2021",Bid,5242.0,5.0,9228.0
2984,0.30Ξ ($546),dbm.eth,,"Feb 17, 2021",Bid,5242.0,0.3,546.0
2985,0.26Ξ ($69),0x717403,,"Jul 06, 2017",Bid,5242.0,0.26,69.0
2986,0.26Ξ ($69),0x6611fe,,"Jul 06, 2017",Bid,5242.0,0.26,69.0
2987,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,5242.0,0.05,13.0
2990,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 16, 2020",Bid,5243.0,0.01,0.01
2993,0.15Ξ ($34),0xa0a59c,,"Jul 18, 2017",Bid Withdrawn,5243.0,0.15,34.0
2994,0.15Ξ ($31),0xa0a59c,,"Jul 10, 2017",Bid,5243.0,0.15,31.0
2997,0Ξ ($18),0xb8e023,,"Mar 20, 2021",Bid,5245.0,0.0,18.0
2998,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 16, 2020",Bid,5245.0,0.01,0.01
3005,"8Ξ ($2,842)",MrTpunks,,"Sep 30, 2020",Bid Withdrawn,5246.0,8.0,2842.0
3007,"8Ξ ($2,846)",MrTpunks,,"Sep 30, 2020",Bid,5246.0,8.0,2846.0
3014,0.30Ξ ($308),An111,,"Feb 01, 2018",Bid,5246.0,0.3,308.0
3015,0.22Ξ ($231),An111,,"Jan 21, 2018",Bid Withdrawn,5246.0,0.22,231.0
3016,0.22Ξ ($228),An111,,"Jan 19, 2018",Bid,5246.0,0.22,228.0
3017,0.10Ξ ($104),An111,,"Jan 19, 2018",Bid Withdrawn,5246.0,0.1,104.0
3018,0.10Ξ ($102),An111,,"Jan 17, 2018",Bid,5246.0,0.1,102.0
3055,0.75Ξ ($810),0xa6bb24,,"Jan 12, 2021",Bid Withdrawn,5251.0,0.75,810.0
3056,0.75Ξ ($927),0xa6bb24,,"Jan 09, 2021",Bid,5251.0,0.75,927.0
3057,"1Ξ ($1,175)",0x34e801,,"Jan 06, 2021",Bid Withdrawn,5251.0,1.0,1175.0
3058,1Ξ ($554),0x34e801,,"Dec 12, 2020",Bid,5251.0,1.0,554.0
3065,"3.50Ξ ($1,390)",renaissa…,,"Oct 22, 2020",Bid Withdrawn,5252.0,3.5,1390.0
3066,"3.50Ξ ($1,385)",renaissa…,,"Oct 22, 2020",Bid,5252.0,3.5,1385.0
3067,"3Ξ ($1,195)",NeonNFT,,"Oct 21, 2020",Bid,5252.0,3.0,1195.0
3075,"14.01Ξ ($27,453)",wookie.e…,,"Apr 07, 2021",Bid Withdrawn,5254.0,14.01,27453.0
3078,"14.01Ξ ($29,585)",wookie.e…,,"Apr 07, 2021",Bid,5254.0,14.01,29585.0
3079,"14Ξ ($29,583)",0x62bdc6,,"Apr 07, 2021",Bid,5254.0,14.0,29583.0
3080,"14Ξ ($29,562)",wookie.e…,,"Apr 07, 2021",Bid,5254.0,14.0,29562.0
3081,"13Ξ ($27,450)",0x62bdc6,,"Apr 07, 2021",Bid,5254.0,13.0,27450.0
3084,"20.75Ξ ($37,640)",wookie.e…,,"Mar 20, 2021",Bid Withdrawn,5254.0,20.75,37640.0
3085,"20.75Ξ ($37,488)",wookie.e…,,"Mar 20, 2021",Bid,5254.0,20.75,37488.0
3086,"18Ξ ($32,873)",👱‍♀.eth,,"Mar 19, 2021",Bid Withdrawn,5254.0,18.0,32873.0
3087,"18Ξ ($32,835)",👱‍♀.eth,,"Mar 19, 2021",Bid,5254.0,18.0,32835.0
3095,"32Ξ ($59,305)",jmg,,"Mar 20, 2021",Bid Withdrawn,5255.0,32.0,59305.0
3096,"32Ξ ($59,140)",jmg,,"Mar 14, 2021",Bid,5255.0,32.0,59140.0
