,id,amount_ethereum,amount_dollars,transaction_date
946,9611,0.38Ξ,($32),"Dec 16, 2018"
947,9612,52Ξ,"($149,680)","May 01, 2021"
948,9613,0.10Ξ,($115),"Jan 20, 2018"
949,9615,0.05Ξ,($28),"May 30, 2018"
950,9617,24Ξ,"($47,780)","Feb 20, 2021"
951,9617,16.75Ξ,"($30,822)","Feb 17, 2021"
952,9617,4.70Ξ,"($1,654)","Sep 27, 2020"
953,9617,3.88Ξ,"($1,343)","Sep 24, 2020"
954,9617,2Ξ,($760),"Sep 14, 2020"
955,9617,1.29Ξ,($504),"Aug 25, 2020"
956,9617,0.75Ξ,($157),"Apr 29, 2020"
957,9618,0.52Ξ,($132),"May 30, 2019"
958,9618,0.10Ξ,($30),"Oct 27, 2017"
959,9619,0.30Ξ,($55),"Oct 31, 2019"
960,9619,0.49Ξ,($110),"Oct 02, 2018"
961,9620,0.00Ξ,($0.00),"Jul 16, 2021"
962,9620,15Ξ,"($37,660)","May 28, 2021"
963,9620,21.45Ξ,"($63,790)","May 02, 2021"
964,9622,23.99Ξ,"($45,984)","Feb 22, 2021"
965,9622,0.65Ξ,($115),"Jan 30, 2020"
966,9624,5.87Ξ,"($7,790)","Jan 25, 2021"
967,9625,10Ξ,"($2,190)","Jun 28, 2020"
968,9625,0.40Ξ,($84),"Aug 09, 2019"
969,9626,1.23Ξ,($249),"May 25, 2020"
970,9627,8.45Ξ,"($14,673)","Feb 09, 2021"
971,9627,0.30Ξ,($56),"Nov 07, 2019"
972,9630,3Ξ,"($1,098)","Sep 14, 2020"
973,9630,1.20Ξ,($246),"May 22, 2020"
974,9630,0.80Ξ,($115),"Jan 08, 2020"
975,9631,23Ξ,"($38,819)","Mar 27, 2021"
976,9631,22.99Ξ,"($38,910)","Mar 23, 2021"
977,9632,0.38Ξ,($86),"Jul 24, 2017"
978,9632,0.30Ξ,($68),"Jul 18, 2017"
979,9633,0.30Ξ,($244),"Dec 19, 2017"
980,9633,0.18Ξ,($54),"Jun 29, 2017"
981,9634,0.48Ξ,($41),"Dec 16, 2018"
982,9636,0.35Ξ,($103),"Aug 09, 2017"
983,9637,5.60Ξ,"($7,376)","Jan 24, 2021"
984,9637,1.90Ξ,($716),"Sep 14, 2020"
985,9637,0.25Ξ,($38),"Nov 23, 2019"
986,9638,2.98Ξ,"($1,047)","Sep 24, 2020"
987,9638,1.71Ξ,($341),"May 26, 2020"
988,9639,46Ξ,"($76,511)","Mar 23, 2021"
989,9641,39.41Ξ,"($72,736)","Feb 17, 2021"
990,9643,17Ξ,"($29,267)","Feb 05, 2021"
991,9644,3.49Ξ,($700),"May 16, 2020"
992,9644,1.60Ξ,($366),"Feb 09, 2020"
993,9644,0.85Ξ,($160),"Nov 13, 2019"
994,9644,0.35Ξ,($60),"Apr 21, 2019"
995,9645,0.05Ξ,($29),"Jun 01, 2018"
996,9647,3.30Ξ,"($2,127)","Dec 18, 2020"
997,9647,3.50Ξ,"($2,124)","Nov 24, 2020"
998,9650,108Ξ,"($238,202)","Apr 19, 2021"
999,9651,0.12Ξ,($103),"Jan 02, 2018"
1000,9652,41Ξ,"($85,028)","Apr 09, 2021"
1001,9652,29Ξ,"($55,286)","Feb 18, 2021"
1002,9652,11Ξ,"($17,056)","Feb 03, 2021"
1003,9652,1.60Ξ,($422),"Jun 14, 2019"
1004,9654,43Ξ,"($86,049)","Jun 24, 2021"
1005,9654,9.50Ξ,"($9,572)","Jan 04, 2021"
1006,9655,25Ξ,"($44,579)","Feb 22, 2021"
1007,9655,5Ξ,"($1,756)","Sep 27, 2020"
1008,9655,1Ξ,($166),"Jan 21, 2020"
1009,9655,0.22Ξ,($30),"Dec 29, 2018"
1010,9655,0.05Ξ,($25),"Jun 12, 2018"
1011,9656,18.90Ξ,"($40,462)","Jul 11, 2021"
1012,9656,4.90Ξ,"($1,688)","Oct 02, 2020"
1013,9656,5.80Ξ,"($2,052)","Sep 29, 2020"
1014,9656,3.43Ξ,"($1,228)","Sep 28, 2020"
1015,9656,3.10Ξ,"($1,091)","Sep 27, 2020"
1016,9656,2.19Ξ,($742),"Sep 23, 2020"
1017,9656,1.80Ξ,($613),"Sep 22, 2020"
1018,9657,0.04Ξ,($17),"Dec 10, 2017"
1019,9658,15Ξ,"($29,211)","Feb 20, 2021"
1020,9658,14.98Ξ,"($27,473)","Feb 17, 2021"
1021,9658,12.66Ξ,"($22,881)","Feb 15, 2021"
1022,9658,2.56Ξ,($511),"May 26, 2020"
1023,9659,34.99Ξ,"($71,124)","Jul 13, 2021"
1024,9659,33.99Ξ,"($75,767)","Jul 05, 2021"
1025,9659,33.99Ξ,"($70,860)","Apr 09, 2021"
1026,9659,29Ξ,"($51,786)","Mar 21, 2021"
1027,9660,19.50Ξ,"($40,652)","Apr 09, 2021"
1028,9660,19Ξ,"($39,090)","Apr 08, 2021"
1029,9660,17.50Ξ,"($36,173)","Apr 08, 2021"
1030,9660,16.30Ξ,"($31,482)","Apr 01, 2021"
1031,9661,0.48Ξ,($134),"Jul 03, 2017"
1032,9662,0.32Ξ,($46),"Feb 19, 2019"
1033,9663,38.99Ξ,"($57,355)","Mar 01, 2021"
1034,9663,25Ξ,"($47,291)","Feb 18, 2021"
1035,9665,23.99Ξ,"($49,790)","Apr 09, 2021"
1036,9665,17Ξ,"($36,040)","Apr 05, 2021"
1037,9665,23.30Ξ,"($39,076)","Mar 07, 2021"
1038,9665,25Ξ,"($48,845)","Feb 21, 2021"
1039,9665,6.75Ξ,"($2,424)","Sep 30, 2020"
1040,9665,2.99Ξ,"($1,126)","Sep 14, 2020"
1041,9665,0.22Ξ,($49),"Oct 06, 2018"
1042,9665,0.24Ξ,($69),"Aug 15, 2017"
1043,9666,3Ξ,"($1,082)","Sep 27, 2020"
1044,9666,2.87Ξ,"($1,019)","Sep 26, 2020"
1045,9666,1.80Ξ,($613),"Sep 22, 2020"
1046,9667,20Ξ,"($44,575)","Jun 29, 2021"
1047,9667,2.30Ξ,($790),"Sep 24, 2020"
1048,9668,35Ξ,"($87,566)","Apr 26, 2021"
1049,9668,34.50Ξ,"($52,663)","Mar 01, 2021"
1050,9668,0.41Ξ,($97),"Jul 09, 2017"
1051,9670,32Ξ,"($65,046)","Jul 13, 2021"
1052,9670,29.99Ξ,"($54,026)","Mar 11, 2021"
1053,9670,9Ξ,"($14,475)","Feb 04, 2021"
1054,9671,38.80Ξ,"($81,982)","Jul 10, 2021"
1055,9671,22Ξ,"($41,723)","Feb 18, 2021"
1056,9671,1.55Ξ,($323),"May 24, 2020"
1057,9671,0.25Ξ,($71),"Jul 02, 2017"
1058,9672,28.90Ξ,"($51,340)","Mar 16, 2021"
1059,9672,26.50Ξ,"($44,543)","Mar 08, 2021"
1060,9673,20Ξ,"($32,356)","Mar 26, 2021"
1061,9673,22.90Ξ,"($38,405)","Mar 07, 2021"
1062,9673,22.50Ξ,"($31,851)","Feb 28, 2021"
1063,9674,70Ξ,"($149,646)","Jul 11, 2021"
1064,9674,49.99Ξ,"($90,281)","Mar 31, 2021"
1065,9674,34.50Ξ,"($63,235)","Mar 30, 2021"
1066,9674,0.50Ξ,($523),"Jan 25, 2018"
1067,9675,4.99Ξ,"($5,461)","Jan 05, 2021"
1068,9675,4Ξ,"($4,176)","Jan 05, 2021"
1069,9675,2.49Ξ,($929),"Sep 14, 2020"
1070,9675,1.25Ξ,($460),"Sep 11, 2020"
1071,9675,0.55Ξ,($74),"Jan 04, 2020"
1072,9677,0.05Ξ,($27),"Jun 11, 2018"
1073,9678,49Ξ,"($118,564)","Apr 21, 2021"
1074,9678,5.55Ξ,($891),"Jan 16, 2020"
1075,9678,3Ξ,($427),"Jan 07, 2020"
1076,9678,0.69Ξ,($95),"Dec 29, 2018"
1077,9678,0.35Ξ,($93),"Jul 05, 2017"
1078,9679,0.05Ξ,($28),"May 30, 2018"
1079,9681,25Ξ,"($51,597)","Apr 08, 2021"
1080,9683,36Ξ,"($140,193)","May 15, 2021"
1081,9683,12.99Ξ,"($17,130)","Feb 01, 2021"
1082,9683,12.90Ξ,"($10,489)","Jan 03, 2021"
1083,9683,5.30Ξ,"($4,117)","Jan 02, 2021"
1084,9683,1.95Ξ,($416),"Feb 06, 2020"
1085,9683,1.50Ξ,($251),"Jan 20, 2020"
1086,9684,59.69Ξ,"($128,679)","Jul 12, 2021"
1087,9684,55.55Ξ,"($99,907)","Mar 11, 2021"
1088,9684,45Ξ,"($82,646)","Mar 09, 2021"
1089,9684,0.20Ξ,($84),"Jun 28, 2018"
1090,9686,25Ξ,"($80,272)","May 04, 2021"
1091,9686,29.95Ξ,"($41,900)","Feb 28, 2021"
1092,9686,10.44Ξ,"($18,317)","Feb 16, 2021"
1093,9686,0.60Ξ,($84),"Jan 09, 2020"
1094,9687,23.95Ξ,"($36,544)","Mar 04, 2021"
1095,9688,0.05Ξ,($30),"Jun 01, 2018"
1096,9689,20.60Ξ,"($37,904)","Mar 31, 2021"
1097,9690,8.40Ξ,"($14,614)","Feb 17, 2021"
1098,9690,7.69Ξ,"($13,905)","Feb 14, 2021"
1099,9690,0.89Ξ,($219),"Jul 09, 2020"
1100,9690,1.25Ξ,($254),"May 27, 2020"
1101,9690,0.15Ξ,($42),"Aug 15, 2018"
1102,9691,20Ξ,"($45,916)","Apr 23, 2021"
1103,9691,0.29Ξ,($36),"Jan 19, 2019"
1104,9692,14.95Ξ,"($5,411)","Sep 28, 2020"
1105,9692,1Ξ,($202),"May 22, 2020"
1106,9692,0.25Ξ,($52),"Aug 13, 2019"
1107,9693,0.50Ξ,($86),"May 10, 2019"
1108,9695,23Ξ,"($55,348)","Jun 13, 2021"
1109,9695,0.10Ξ,($47),"Dec 04, 2017"
1110,9697,27.50Ξ,"($41,083)","Feb 27, 2021"
1111,9697,4.25Ξ,"($1,521)","Sep 28, 2020"
1112,9697,4Ξ,"($1,463)","Sep 15, 2020"
1113,9697,1.20Ξ,($241),"May 26, 2020"
1114,9697,0.60Ξ,($80),"Apr 01, 2020"
1115,9697,0.57Ξ,($136),"Feb 26, 2020"
1116,9697,0.30Ξ,($52),"Sep 28, 2019"
1117,9699,0.06Ξ,($52),"Jan 02, 2018"
1118,9703,2.50Ξ,($509),"Jul 25, 2017"
1119,9704,0.30Ξ,($32),"Feb 01, 2019"
1120,9704,0.30Ξ,($68),"Jul 24, 2017"
1121,9705,17Ξ,"($33,539)","Feb 21, 2021"
1122,9706,0.20Ξ,($45),"Oct 02, 2018"
1123,9707,45Ξ,"($78,408)","Mar 11, 2021"
1124,9707,18.50Ξ,"($34,143)","Feb 14, 2021"
1125,9708,24.25Ξ,"($43,015)","Mar 21, 2021"
1126,9708,21Ξ,"($40,552)","Feb 22, 2021"
1127,9708,12Ξ,"($22,227)","Feb 17, 2021"
1128,9708,9Ξ,"($16,550)","Feb 14, 2021"
1129,9708,5Ξ,"($3,213)","Dec 26, 2020"
1130,9708,4.90Ξ,"($1,777)","Sep 28, 2020"
1131,9708,2.12Ξ,($733),"Sep 21, 2020"
1132,9708,1.78Ξ,($678),"Sep 20, 2020"
1133,9708,1.98Ξ,($729),"Sep 15, 2020"
1134,9708,1Ξ,($202),"May 22, 2020"
1135,9708,0.22Ξ,($65),"Sep 18, 2017"
1136,9708,0.30Ξ,($58),"Jul 19, 2017"
1137,9710,25Ξ,"($42,132)","Feb 23, 2021"
1138,9710,0.50Ξ,($122),"May 22, 2019"
1139,9713,18.95Ξ,"($29,014)","Mar 05, 2021"
1140,9713,1.20Ξ,($465),"Sep 13, 2020"
1141,9715,1.50Ξ,($280),"Apr 25, 2020"
1142,9716,0.60Ξ,($102),"Jan 17, 2020"
1143,9717,6Ξ,"($3,711)","Dec 23, 2020"
1144,9719,0.18Ξ,($55),"Aug 12, 2017"
1145,9719,0.30Ξ,($68),"Jul 20, 2017"
1146,9720,16.50Ξ,"($34,828)","Jun 28, 2021"
1147,9720,14.50Ξ,"($35,060)","Jun 11, 2021"
1148,9720,15.11Ξ,"($40,664)","May 26, 2021"
1149,9720,22.99Ξ,"($56,041)","Apr 22, 2021"
1150,9720,21Ξ,"($48,276)","Apr 14, 2021"
1151,9720,5.04Ξ,"($5,232)","Jan 05, 2021"
1152,9721,2.50Ξ,"($1,385)","Dec 12, 2020"
1153,9722,50Ξ,"($103,622)","Apr 09, 2021"
1154,9722,6.99Ξ,"($8,964)","Jan 10, 2021"
1155,9722,2.22Ξ,($359),"Jan 16, 2020"
1156,9722,1.25Ξ,($177),"Jan 06, 2020"
1157,9722,1Ξ,($272),"Jun 20, 2019"
1158,9723,46Ξ,"($96,204)","Apr 09, 2021"
1159,9724,0.20Ξ,($70),"Sep 02, 2017"
1160,9724,0.20Ξ,($39),"Jul 30, 2017"
1161,9726,23Ξ,"($62,208)","Apr 28, 2021"
1162,9726,6.99Ξ,"($12,414)","Feb 09, 2021"
1163,9726,5.98Ξ,"($4,406)","Dec 30, 2020"
1164,9726,1.19Ξ,($237),"May 26, 2020"
1165,9730,23.80Ξ,"($75,961)","May 03, 2021"
1166,9730,19.20Ξ,"($30,489)","Mar 25, 2021"
1167,9730,22.22Ξ,"($35,255)","Feb 25, 2021"
1168,9730,0.92Ξ,($180),"Apr 28, 2020"
1169,9731,21.49Ξ,"($82,800)","May 10, 2021"
1170,9731,23.50Ξ,"($41,970)","Mar 15, 2021"
1171,9732,0.10Ξ,($58),"May 25, 2018"
1172,9735,8.15Ξ,"($13,966)","Feb 10, 2021"
1173,9740,21.99Ξ,"($39,495)","Mar 16, 2021"
1174,9740,13Ξ,"($25,569)","Feb 19, 2021"
1175,9741,44.80Ξ,"($94,356)","Apr 12, 2021"
1176,9744,20.00Ξ,"($78,201)","May 09, 2021"
1177,9744,20.99Ξ,"($43,505)","Apr 09, 2021"
1178,9744,14.50Ξ,"($30,241)","Apr 06, 2021"
1179,9744,3.50Ξ,"($1,252)","Sep 28, 2020"
1180,9744,1.25Ξ,($459),"Sep 11, 2020"
1181,9744,1.15Ξ,($419),"Sep 11, 2020"
1182,9746,0.50Ξ,($69),"Mar 15, 2019"
1183,9747,14.97Ξ,"($61,816)","May 14, 2021"
1184,9747,13Ξ,"($49,926)","May 13, 2021"
1185,9749,100Ξ,"($245,558)","Jun 08, 2021"
1186,9749,98Ξ,"($174,772)","Feb 22, 2021"
1187,9749,55.78Ξ,"($102,722)","Feb 12, 2021"
1188,9749,47Ξ,"($81,573)","Feb 08, 2021"
1189,9750,6Ξ,"($7,577)","Jan 27, 2021"
1190,9751,0.98Ξ,($239),"May 22, 2019"
1191,9752,12.50Ξ,"($22,856)","Feb 14, 2021"
1192,9753,23.45Ξ,"($64,721)","Apr 29, 2021"
1193,9753,23Ξ,"($48,645)","Apr 10, 2021"
1194,9753,2.50Ξ,($873),"Sep 25, 2020"
1195,9753,2.40Ξ,($830),"Sep 24, 2020"
1196,9753,2.19Ξ,($703),"Sep 23, 2020"
1197,9753,1.99Ξ,($674),"Sep 23, 2020"
1198,9753,1.80Ξ,($607),"Sep 22, 2020"
1199,9754,26.11Ξ,"($46,388)","Mar 22, 2021"
1200,9754,25.75Ξ,"($46,275)","Mar 21, 2021"
1201,9755,0.31Ξ,($34),"Jan 30, 2019"
1202,9759,23Ξ,"($65,718)","May 01, 2021"
1203,9759,20.99Ξ,"($47,171)","Apr 25, 2021"
1204,9759,0.34Ξ,($76),"Aug 03, 2017"
1205,9760,58Ξ,"($122,011)","Apr 05, 2021"
1206,9760,39Ξ,"($67,798)","Mar 12, 2021"
1207,9763,30Ξ,"($98,848)","May 05, 2021"
1208,9763,24.88Ξ,"($48,026)","Mar 13, 2021"
1209,9763,22.60Ξ,"($43,359)","Feb 22, 2021"
1210,9763,12.12Ξ,"($21,434)","Feb 17, 2021"
1211,9764,43Ξ,"($179,595)","May 10, 2021"
1212,9764,42Ξ,"($123,803)","May 02, 2021"
1213,9764,0.40Ξ,($460),"Jan 20, 2018"
1214,9765,0.72Ξ,($146),"May 17, 2020"
1215,9766,35Ξ,"($61,990)","Mar 11, 2021"
1216,9767,16.50Ξ,"($32,553)","Feb 21, 2021"
1217,9767,0.61Ξ,($115),"May 11, 2020"
1218,9768,8.65Ξ,"($15,160)","Feb 17, 2021"
1219,9768,8.22Ξ,"($14,949)","Feb 14, 2021"
1220,9768,4.20Ξ,"($1,505)","Sep 28, 2020"
1221,9768,1.49Ξ,($307),"May 27, 2020"
1222,9768,0.25Ξ,($53),"Aug 12, 2019"
1223,9770,17.77Ξ,"($35,059)","Feb 21, 2021"
1224,9770,12.50Ξ,"($23,070)","Feb 17, 2021"
1225,9770,2.60Ξ,($907),"Sep 25, 2020"
1226,9770,2.50Ξ,($865),"Sep 24, 2020"
1227,9770,2.25Ξ,($757),"Sep 23, 2020"
1228,9770,1.90Ξ,($716),"Sep 14, 2020"
1229,9770,1.50Ξ,($580),"Sep 13, 2020"
1230,9770,1.20Ξ,($465),"Sep 13, 2020"
1231,9772,0.09Ξ,($111),"Jan 28, 2018"
1232,9773,0.35Ξ,($61),"May 06, 2019"
1233,9775,7.50Ξ,"($2,610)","Oct 04, 2020"
1234,9775,6.80Ξ,"($2,353)","Oct 03, 2020"
1235,9775,8Ξ,"($2,815)","Sep 27, 2020"
1236,9775,6.50Ξ,"($2,498)","Sep 20, 2020"
1237,9775,1.74Ξ,($348),"May 21, 2020"
1238,9775,0.50Ξ,($71),"Mar 31, 2019"
1239,9776,0.66Ξ,($84),"Dec 24, 2019"
1240,9776,0.35Ξ,($63),"Sep 02, 2019"
1241,9776,0.15Ξ,($21),"Dec 28, 2018"
1242,9776,<0.01Ξ,($<0.01),"Aug 06, 2018"
1243,9776,0.10Ξ,($40),"Aug 06, 2018"
1244,9780,0.10Ξ,($32),"Aug 17, 2018"
1245,9781,19Ξ,"($43,909)","Jul 06, 2021"
1246,9781,9Ξ,"($15,620)","Feb 08, 2021"
1247,9781,1.20Ξ,($273),"Jul 03, 2020"
1248,9781,0.69Ξ,($92),"Jan 04, 2020"
1249,9785,0.30Ξ,($83),"Jul 03, 2017"
1250,9787,25Ξ,"($63,137)","Apr 27, 2021"
1251,9787,4.78Ξ,"($6,330)","Jan 27, 2021"
1252,9787,0.20Ξ,($42),"Sep 14, 2018"
1253,9791,48Ξ,"($72,212)","Mar 02, 2021"
1254,9791,1.99Ξ,($479),"Jul 10, 2020"
1255,9791,0.97Ξ,($134),"Jan 09, 2020"
1256,9791,0.40Ξ,($84),"Aug 09, 2019"
1257,9793,6Ξ,"($8,056)","Jan 27, 2021"
1258,9793,2.40Ξ,($820),"Sep 23, 2020"
1259,9793,0.90Ξ,($352),"Aug 26, 2020"
1260,9793,1.40Ξ,($299),"May 28, 2020"
1261,9793,1Ξ,($281),"Aug 15, 2018"
1262,9794,0.50Ξ,($82),"Apr 13, 2019"
1263,9798,0.10Ξ,($81),"Dec 19, 2017"
1264,9799,0.12Ξ,($90),"May 07, 2018"
1265,9805,5.60Ξ,"($1,890)","Oct 02, 2020"
1266,9805,4.99Ξ,"($1,838)","Oct 01, 2020"
1267,9805,2.28Ξ,($876),"Sep 20, 2020"
1268,9805,2.22Ξ,($818),"Sep 15, 2020"
1269,9805,2Ξ,($746),"Sep 14, 2020"
1270,9805,1Ξ,($244),"Jun 23, 2020"
1271,9806,0.25Ξ,($51),"Jul 10, 2017"
1272,9810,1.38Ξ,($285),"May 27, 2020"
1273,9810,0.59Ξ,($118),"May 14, 2020"
1274,9812,1Ξ,($213),"May 19, 2020"
1275,9814,0.28Ξ,($77),"Jul 03, 2017"
1276,9815,16.85Ξ,"($35,449)","Jun 29, 2021"
1277,9815,23.30Ξ,"($73,847)","May 03, 2021"
1278,9815,24Ξ,"($76,066)","May 03, 2021"
1279,9815,0.30Ξ,($69),"Jul 22, 2017"
1280,9816,44Ξ,"($89,435)","Jul 13, 2021"
1281,9816,31Ξ,"($65,894)","Jun 28, 2021"
1282,9816,39.75Ξ,"($96,471)","Apr 22, 2021"
1283,9817,0.29Ξ,($25),"Dec 16, 2018"
1284,9821,5.81Ξ,"($9,923)","Feb 08, 2021"
1285,9828,1.50Ξ,($300),"May 15, 2020"
1286,9828,1.20Ξ,($172),"Jan 13, 2020"
1287,9833,2Ξ,($703),"Sep 09, 2020"
1288,9833,0.30Ξ,($60),"Jul 16, 2019"
1289,9834,27.98Ξ,"($49,280)","Mar 17, 2021"
1290,9834,19Ξ,"($34,330)","Mar 10, 2021"
1291,9834,23Ξ,"($42,059)","Feb 22, 2021"
1292,9834,8.25Ξ,"($10,638)","Jan 27, 2021"
1293,9836,32.50Ξ,"($54,771)","Feb 23, 2021"
1294,9836,0.50Ξ,($87),"May 06, 2019"
1295,9839,39.69Ξ,"($156,077)","May 08, 2021"
1296,9839,29.99Ξ,"($43,994)","Mar 05, 2021"
1297,9840,14Ξ,"($34,200)","Jun 10, 2021"
1298,9840,15Ξ,"($29,214)","Feb 18, 2021"
1299,9841,7.81Ξ,"($14,347)","Feb 14, 2021"
1300,9841,6.50Ξ,"($11,674)","Feb 13, 2021"
1301,9842,33Ξ,"($71,115)","Apr 12, 2021"
1302,9842,21.75Ξ,"($37,220)","Mar 23, 2021"
1303,9843,1Ξ,($200),"May 15, 2020"
1304,9844,90Ξ,"($151,549)","Mar 28, 2021"
1305,9844,81Ξ,"($139,383)","Mar 24, 2021"
1306,9846,5Ξ,"($1,704)","Oct 07, 2020"
1307,9846,1.70Ξ,($349),"May 28, 2020"
1308,9846,0.85Ξ,($122),"Jan 07, 2020"
1309,9847,23.99Ξ,"($45,050)","Feb 22, 2021"
1310,9847,0.15Ξ,($44),"Oct 25, 2017"
1311,9848,48Ξ,"($81,242)","Mar 23, 2021"
1312,9849,46.50Ξ,"($152,918)","May 04, 2021"
1313,9849,33.30Ξ,"($71,610)","Apr 11, 2021"
1314,9850,0.10Ξ,($115),"Jan 20, 2018"
1315,9851,24.50Ξ,"($58,842)","Apr 16, 2021"
1316,9851,17.50Ξ,"($33,648)","Apr 01, 2021"
1317,9853,27.50Ξ,"($49,376)","Mar 21, 2021"
1318,9855,1.45Ξ,($535),"Sep 11, 2020"
1319,9855,0.11Ξ,($31),"Aug 15, 2018"
1320,9856,25.99Ξ,"($55,172)","Apr 10, 2021"
1321,9856,22.25Ξ,"($40,006)","Mar 11, 2021"
1322,9856,17.40Ξ,"($33,968)","Feb 21, 2021"
1323,9856,14Ξ,"($27,876)","Feb 20, 2021"
1324,9856,5Ξ,"($1,777)","Sep 26, 2020"
1325,9856,1.80Ξ,($664),"Sep 12, 2020"
1326,9856,0.20Ξ,($28),"Dec 28, 2018"
1327,9856,0.29Ξ,($247),"Feb 10, 2018"
1328,9859,4.70Ξ,"($1,682)","Sep 28, 2020"
1329,9859,6Ξ,"($2,270)","Sep 19, 2020"
1330,9859,2.50Ξ,($940),"Sep 14, 2020"
1331,9859,0.11Ξ,($31),"Aug 15, 2018"
1332,9860,2.20Ξ,($845),"Sep 20, 2020"
1333,9860,1.85Ξ,($700),"Sep 18, 2020"
1334,9860,1.87Ξ,($681),"Sep 15, 2020"
1335,9860,1.41Ξ,($290),"May 27, 2020"
1336,9861,0.99Ξ,($143),"Mar 29, 2019"
1337,9861,0.10Ξ,($30),"Oct 27, 2017"
1338,9862,20.75Ξ,"($44,410)","Apr 18, 2021"
1339,9862,0.12Ξ,($34),"Aug 15, 2018"
1340,9863,44Ξ,"($89,413)","Jul 15, 2021"
1341,9863,33Ξ,"($71,147)","Jun 29, 2021"
1342,9863,0.25Ξ,($253),"Jan 18, 2018"
1343,9863,0.20Ξ,($56),"Jun 30, 2017"
1344,9864,0.16Ξ,($65),"Nov 23, 2017"
1345,9865,29.25Ξ,"($57,926)","Jul 18, 2021"
1346,9865,25.50Ξ,"($54,668)","Jul 12, 2021"
1347,9865,26Ξ,"($47,374)","Feb 14, 2021"
1348,9868,21Ξ,"($47,919)","Jul 05, 2021"
1349,9870,0.40Ξ,($96),"Jul 07, 2017"
1350,9871,14Ξ,"($24,862)","Feb 17, 2021"
1351,9871,1.35Ξ,($292),"May 18, 2020"
1352,9873,0.49Ξ,($118),"Jun 04, 2019"
1353,9874,60Ξ,"($109,468)","Mar 17, 2021"
1354,9874,10Ξ,"($3,870)","Sep 13, 2020"
1355,9874,0.20Ξ,($57),"Jun 27, 2017"
1356,9875,0.07Ξ,($42),"Jun 06, 2018"
1357,9875,0.10Ξ,($56),"May 30, 2018"
1358,9876,0.51Ξ,($104),"Jul 13, 2017"
1359,9878,10Ξ,"($1,901)","May 10, 2020"
1360,9879,24Ξ,"($40,748)","Mar 27, 2021"
1361,9879,26Ξ,"($40,536)","Mar 02, 2021"
1362,9880,4.50Ξ,"($4,601)","Jan 04, 2021"
1363,9880,0.10Ξ,($136),"Jan 14, 2018"
1364,9881,31.90Ξ,"($108,339)","May 03, 2021"
1365,9881,23.30Ξ,"($58,768)","Apr 16, 2021"
1366,9881,0.40Ξ,($74),"Nov 08, 2019"
1367,9881,0.25Ξ,($47),"Sep 15, 2019"
1368,9884,9.25Ξ,"($16,913)","Feb 14, 2021"
1369,9884,7.49Ξ,"($11,998)","Feb 05, 2021"
1370,9884,0.89Ξ,($144),"Jan 16, 2020"
1371,9885,30Ξ,"($72,962)","Jun 16, 2021"
1372,9885,21.25Ξ,"($45,697)","Apr 11, 2021"
1373,9885,21Ξ,"($43,632)","Apr 08, 2021"
1374,9885,17.99Ξ,"($37,186)","Apr 08, 2021"
1375,9886,3.15Ξ,"($1,127)","Sep 28, 2020"
1376,9886,5.50Ξ,"($2,080)","Sep 19, 2020"
1377,9886,1.88Ξ,($684),"Sep 15, 2020"
1378,9886,2Ξ,($746),"Sep 14, 2020"
1379,9886,0.08Ξ,($59),"Dec 27, 2017"
1380,9887,4Ξ,"($1,433)","Sep 28, 2020"
1381,9887,1.30Ξ,($262),"May 27, 2020"
1382,9887,0.12Ξ,($34),"Aug 15, 2018"
1383,9888,0.08Ξ,($60),"May 07, 2018"
1384,9890,23Ξ,"($46,824)","Jul 13, 2021"
1385,9891,22.50Ξ,"($39,326)","Mar 13, 2021"
1386,9895,26Ξ,"($47,685)","Mar 18, 2021"
1387,9895,1.45Ξ,($314),"May 18, 2020"
1388,9895,0.06Ξ,($42),"Apr 24, 2018"
1389,9898,0.41Ξ,($109),"Jul 05, 2017"
1390,9899,0.08Ξ,($56),"Apr 24, 2018"
1391,9900,16.49Ξ,"($62,848)","May 16, 2021"
1392,9900,15.49Ξ,"($65,986)","May 12, 2021"
1393,9900,19Ξ,"($33,933)","Mar 15, 2021"
1394,9901,42Ξ,"($86,815)","Apr 08, 2021"
1395,9902,22Ξ,"($69,137)","May 03, 2021"
1396,9902,20Ξ,"($42,937)","Apr 11, 2021"
1397,9902,19.50Ξ,"($40,634)","Apr 09, 2021"
1398,9902,15.25Ξ,"($30,897)","Apr 08, 2021"
1399,9902,14.75Ξ,"($28,995)","Apr 07, 2021"
1400,9902,21Ξ,"($37,624)","Mar 17, 2021"
1401,9903,23.99Ξ,"($76,034)","May 03, 2021"
1402,9903,24.19Ξ,"($76,668)","May 03, 2021"
1403,9903,24Ξ,"($55,987)","Apr 21, 2021"
1404,9904,5Ξ,"($3,213)","Dec 26, 2020"
1405,9905,3.50Ξ,"($1,768)","Nov 27, 2020"
1406,9906,0.50Ξ,($525),"Jan 16, 2018"
1407,9907,0.90Ξ,($922),"Jan 17, 2018"
1408,9907,1.75Ξ,($396),"Jul 20, 2017"
1409,9907,1.25Ξ,($237),"Jul 17, 2017"
1410,9909,50Ξ,"($19,870)","Oct 28, 2020"
1411,9910,25.99Ξ,"($46,397)","Mar 15, 2021"
1412,9910,2Ξ,($738),"Sep 12, 2020"
1413,9910,0.55Ξ,($71),"Mar 22, 2020"
1414,9910,0.12Ξ,($26),"Sep 26, 2018"
